Original_ID	New_ID	Cluster_ID	Allele_Number	representative
WP_369276678.1	Strep_C6371A0	Strep_C6371	0	True
WP_328841488.1	Strep_C6372A0	Strep_C6372	0	False
WP_369280343.1	Strep_C6372A1	Strep_C6372	1	True
WP_003978469.1	Strep_C6372A2	Strep_C6372	2	False
WP_013000161.1	Strep_C6372A3	Strep_C6372	3	False
WP_010360372.1	Strep_C6372A4	Strep_C6372	4	False
WP_369280487.1	Strep_C6373A0	Strep_C6373	0	True
WP_003952303.1	Strep_C6374A0	Strep_C6374	0	True
WP_008410396.1	Strep_C6375A0	Strep_C6375	0	True
WP_003976391.1	Strep_C6375A1	Strep_C6375	1	False
WP_011028341.1	Strep_C6375A2	Strep_C6375	2	False
WP_015506725.1	Strep_C6376A0	Strep_C6376	0	True
WP_015507589.1	Strep_C6377A0	Strep_C6377	0	True
WP_011027491.1	Strep_C6377A1	Strep_C6377	1	False
WP_015507986.1	Strep_C6378A0	Strep_C6378	0	True
WP_030769295.1	Strep_C6379A0	Strep_C6379	0	True
WP_029184039.1	Strep_C6379A1	Strep_C6379	1	False
WP_328734324.1	Strep_C6380A0	Strep_C6380	0	False
WP_003978156.1	Strep_C6380A1	Strep_C6380	1	True
WP_369278332.1	Strep_C6381A0	Strep_C6381	0	False
WP_079021254.1	Strep_C6381A1	Strep_C6381	1	True
WP_011027428.1	Strep_C6381A2	Strep_C6381	2	False
WP_010354833.1	Strep_C6381A3	Strep_C6381	3	False
WP_045561374.1	Strep_C6382A0	Strep_C6382	0	True
WP_011030414.1	Strep_C6382A1	Strep_C6382	1	False
WP_328836780.1	Strep_C6383A0	Strep_C6383	0	False
WP_150473001.1	Strep_C6383A1	Strep_C6383	1	False
WP_003951173.1	Strep_C6383A2	Strep_C6383	2	False
WP_003973332.1	Strep_C6383A3	Strep_C6383	3	False
WP_045561393.1	Strep_C6383A4	Strep_C6383	4	True
WP_013000342.1	Strep_C6383A5	Strep_C6383	5	False
WP_192335622.1	Strep_C6383A6	Strep_C6383	6	False
WP_010358671.1	Strep_C6383A7	Strep_C6383	7	False
WP_078853707.1	Strep_C6384A0	Strep_C6384	0	True
WP_193379758.1	Strep_C6385A0	Strep_C6385	0	True
WP_192361035.1	Strep_C6385A1	Strep_C6385	1	False
WP_413254488.1	Strep_C6386A0	Strep_C6386	0	False
WP_003971725.1	Strep_C6386A1	Strep_C6386	1	False
WP_093789830.1	Strep_C6386A2	Strep_C6386	2	False
WP_011031651.1	Strep_C6386A3	Strep_C6386	3	False
WP_013002734.1	Strep_C6386A4	Strep_C6386	4	True
WP_225617816.1	Strep_C6386A5	Strep_C6386	5	False
WP_013005518.1	Strep_C6387A0	Strep_C6387	0	True
WP_443033232.1	Strep_C6388A0	Strep_C6388	0	False
WP_013006256.1	Strep_C6388A1	Strep_C6388	1	True
WP_192361559.1	Strep_C6388A2	Strep_C6388	2	False
WP_037722947.1	Strep_C6389A0	Strep_C6389	0	True
WP_041669478.1	Strep_C6390A0	Strep_C6390	0	True
WP_237313735.1	Strep_C6391A0	Strep_C6391	0	False
WP_192361334.1	Strep_C6391A1	Strep_C6391	1	True
WP_237311682.1	Strep_C6392A0	Strep_C6392	0	False
WP_192365216.1	Strep_C6392A1	Strep_C6392	1	True
WP_192365650.1	Strep_C6393A0	Strep_C6393	0	True
WP_010354402.1	Strep_C6394A0	Strep_C6394	0	True
WP_010359267.1	Strep_C6395A0	Strep_C6395	0	True
WP_078481499.1	Strep_C6396A0	Strep_C6396	0	True
WP_328836110.1	Strep_C6397A0	Strep_C6397	0	True
WP_328838463.1	Strep_C6397A1	Strep_C6397	1	False
WP_328840463.1	Strep_C6397A2	Strep_C6397	2	False
WP_237310368.1	Strep_C6397A3	Strep_C6397	3	False
WP_328836143.1	Strep_C6398A0	Strep_C6398	0	True
WP_045556734.1	Strep_C6398A1	Strep_C6398	1	False
WP_012999419.1	Strep_C6398A2	Strep_C6398	2	False
WP_086801298.1	Strep_C6398A3	Strep_C6398	3	False
WP_328836457.1	Strep_C6399A0	Strep_C6399	0	True
WP_328836757.1	Strep_C6400A0	Strep_C6400	0	True
WP_237312413.1	Strep_C6400A1	Strep_C6400	1	False
WP_328841530.1	Strep_C6401A0	Strep_C6401	0	True
WP_045561028.1	Strep_C6401A1	Strep_C6401	1	False
WP_086796677.1	Strep_C6401A2	Strep_C6401	2	False
WP_328841887.1	Strep_C6402A0	Strep_C6402	0	True
WP_365275528.1	Strep_C6403A0	Strep_C6403	0	True
WP_030872304.1	Strep_C6403A1	Strep_C6403	1	False
WP_010358612.1	Strep_C6403A2	Strep_C6403	2	False
WP_369277244.1	Strep_C6404A0	Strep_C6404	0	True
WP_369279423.1	Strep_C6405A0	Strep_C6405	0	True
WP_369280207.1	Strep_C6406A0	Strep_C6406	0	True
WP_016325253.1	Strep_C6406A1	Strep_C6406	1	False
WP_011027355.1	Strep_C6406A2	Strep_C6406	2	False
WP_003947269.1	Strep_C6407A0	Strep_C6407	0	True
WP_328839958.1	Strep_C6408A0	Strep_C6408	0	False
WP_369277915.1	Strep_C6408A1	Strep_C6408	1	False
WP_003947408.1	Strep_C6408A2	Strep_C6408	2	True
WP_003976976.1	Strep_C6408A3	Strep_C6408	3	False
WP_045560833.1	Strep_C6408A4	Strep_C6408	4	False
WP_013004632.1	Strep_C6408A5	Strep_C6408	5	False
WP_192335379.1	Strep_C6408A6	Strep_C6408	6	False
WP_010355581.1	Strep_C6408A7	Strep_C6408	7	False
WP_328737987.1	Strep_C6409A0	Strep_C6409	0	False
WP_003950383.1	Strep_C6409A1	Strep_C6409	1	True
WP_003975739.1	Strep_C6409A2	Strep_C6409	2	False
WP_011028750.1	Strep_C6409A3	Strep_C6409	3	False
WP_078480644.1	Strep_C6409A4	Strep_C6409	4	False
WP_003950453.1	Strep_C6410A0	Strep_C6410	0	True
WP_003951747.1	Strep_C6411A0	Strep_C6411	0	True
WP_015508096.1	Strep_C6412A0	Strep_C6412	0	True
WP_003978237.1	Strep_C6413A0	Strep_C6413	0	True
WP_016326492.1	Strep_C6414A0	Strep_C6414	0	True
WP_161270078.1	Strep_C6414A1	Strep_C6414	1	False
WP_328837473.1	Strep_C6415A0	Strep_C6415	0	False
WP_369279029.1	Strep_C6415A1	Strep_C6415	1	False
WP_016327018.1	Strep_C6415A2	Strep_C6415	2	False
WP_045559413.1	Strep_C6415A3	Strep_C6415	3	True
WP_011029762.1	Strep_C6415A4	Strep_C6415	4	False
WP_037725103.1	Strep_C6415A5	Strep_C6415	5	False
WP_086803752.1	Strep_C6415A6	Strep_C6415	6	False
WP_010354310.1	Strep_C6415A7	Strep_C6415	7	False
WP_369280789.1	Strep_C6416A0	Strep_C6416	0	False
WP_078853274.1	Strep_C6416A1	Strep_C6416	1	True
WP_192361967.1	Strep_C6416A2	Strep_C6416	2	False
WP_059044461.1	Strep_C6416A3	Strep_C6416	3	False
WP_237269800.1	Strep_C6417A0	Strep_C6417	0	True
WP_225617365.1	Strep_C6417A1	Strep_C6417	1	False
WP_413254629.1	Strep_C6418A0	Strep_C6418	0	False
WP_390623596.1	Strep_C6418A1	Strep_C6418	1	True
WP_408995562.1	Strep_C6418A2	Strep_C6418	2	False
WP_010356561.1	Strep_C6418A3	Strep_C6418	3	False
WP_328734325.1	Strep_C6419A0	Strep_C6419	0	False
WP_011027309.1	Strep_C6419A1	Strep_C6419	1	True
WP_012999094.1	Strep_C6420A0	Strep_C6420	0	True
WP_012999305.1	Strep_C6421A0	Strep_C6421	0	True
WP_328839587.1	Strep_C6422A0	Strep_C6422	0	False
WP_150471985.1	Strep_C6422A1	Strep_C6422	1	False
WP_045562803.1	Strep_C6422A2	Strep_C6422	2	False
WP_013004162.1	Strep_C6422A3	Strep_C6422	3	True
WP_192364311.1	Strep_C6422A4	Strep_C6422	4	False
WP_013006260.1	Strep_C6423A0	Strep_C6423	0	True
WP_231884877.1	Strep_C6424A0	Strep_C6424	0	True
WP_192359016.1	Strep_C6425A0	Strep_C6425	0	True
WP_225618196.1	Strep_C6426A0	Strep_C6426	0	True
WP_010350464.1	Strep_C6427A0	Strep_C6427	0	True
WP_010350617.1	Strep_C6428A0	Strep_C6428	0	True
WP_010352906.1	Strep_C6429A0	Strep_C6429	0	True
WP_010355165.1	Strep_C6430A0	Strep_C6430	0	True
WP_010357038.1	Strep_C6431A0	Strep_C6431	0	True
WP_075660952.1	Strep_C6432A0	Strep_C6432	0	True
WP_119612437.1	Strep_C6433A0	Strep_C6433	0	True
WP_223786167.1	Strep_C6434A0	Strep_C6434	0	True
WP_037689543.1	Strep_C6435A0	Strep_C6435	0	True
WP_369278751.1	Strep_C6435A1	Strep_C6435	1	False
WP_003949456.1	Strep_C6435A2	Strep_C6435	2	False
WP_003974982.1	Strep_C6435A3	Strep_C6435	3	False
WP_045558459.1	Strep_C6435A4	Strep_C6435	4	False
WP_013002306.1	Strep_C6435A5	Strep_C6435	5	False
WP_192361525.1	Strep_C6435A6	Strep_C6435	6	False
WP_010354135.1	Strep_C6435A7	Strep_C6435	7	False
WP_328834794.1	Strep_C6436A0	Strep_C6436	0	True
WP_328834836.1	Strep_C6437A0	Strep_C6437	0	True
WP_328838950.1	Strep_C6438A0	Strep_C6438	0	True
WP_045560654.1	Strep_C6438A1	Strep_C6438	1	False
WP_086798494.1	Strep_C6438A2	Strep_C6438	2	False
WP_010356296.1	Strep_C6438A3	Strep_C6438	3	False
WP_328841457.1	Strep_C6439A0	Strep_C6439	0	True
WP_012998517.1	Strep_C6439A1	Strep_C6439	1	False
WP_328841860.1	Strep_C6440A0	Strep_C6440	0	True
WP_413254543.1	Strep_C6441A0	Strep_C6441	0	True
WP_369277563.1	Strep_C6441A1	Strep_C6441	1	False
WP_003977524.1	Strep_C6441A2	Strep_C6441	2	False
WP_045560485.1	Strep_C6441A3	Strep_C6441	3	False
WP_013005594.1	Strep_C6441A4	Strep_C6441	4	False
WP_086804771.1	Strep_C6441A5	Strep_C6441	5	False
WP_328837511.1	Strep_C6442A0	Strep_C6442	0	False
WP_369280663.1	Strep_C6442A1	Strep_C6442	1	True
WP_003948722.1	Strep_C6442A2	Strep_C6442	2	False
WP_003974367.1	Strep_C6442A3	Strep_C6442	3	False
WP_045559371.1	Strep_C6442A4	Strep_C6442	4	False
WP_011029743.1	Strep_C6442A5	Strep_C6442	5	False
WP_013001497.1	Strep_C6442A6	Strep_C6442	6	False
WP_086802466.1	Strep_C6442A7	Strep_C6442	7	False
WP_003947015.1	Strep_C6443A0	Strep_C6443	0	True
WP_003948424.1	Strep_C6444A0	Strep_C6444	0	True
WP_046708628.1	Strep_C6445A0	Strep_C6445	0	False
WP_150472813.1	Strep_C6445A1	Strep_C6445	1	False
WP_003950937.1	Strep_C6445A2	Strep_C6445	2	True
WP_003973574.1	Strep_C6445A3	Strep_C6445	3	False
WP_045559227.1	Strep_C6445A4	Strep_C6445	4	False
WP_011030238.1	Strep_C6445A5	Strep_C6445	5	False
WP_037728627.1	Strep_C6445A6	Strep_C6445	6	False
WP_192335426.1	Strep_C6445A7	Strep_C6445	7	False
WP_010358168.1	Strep_C6445A8	Strep_C6445	8	False
WP_003951367.1	Strep_C6446A0	Strep_C6446	0	True
WP_003971975.1	Strep_C6447A0	Strep_C6447	0	True
WP_003973739.1	Strep_C6448A0	Strep_C6448	0	True
WP_003976285.1	Strep_C6449A0	Strep_C6449	0	True
WP_369278065.1	Strep_C6450A0	Strep_C6450	0	False
WP_003976600.1	Strep_C6450A1	Strep_C6450	1	True
WP_011028203.1	Strep_C6450A2	Strep_C6450	2	False
WP_010351998.1	Strep_C6450A3	Strep_C6450	3	False
WP_015508036.1	Strep_C6451A0	Strep_C6451	0	False
WP_003976786.1	Strep_C6451A1	Strep_C6451	1	True
WP_011028106.1	Strep_C6451A2	Strep_C6451	2	False
WP_003977735.1	Strep_C6452A0	Strep_C6452	0	True
WP_016325053.1	Strep_C6453A0	Strep_C6453	0	True
WP_011026998.1	Strep_C6453A1	Strep_C6453	1	False
WP_328836178.1	Strep_C6454A0	Strep_C6454	0	False
WP_328734599.1	Strep_C6454A1	Strep_C6454	1	False
WP_016327814.1	Strep_C6454A2	Strep_C6454	2	False
WP_045556696.1	Strep_C6454A3	Strep_C6454	3	True
WP_011031077.1	Strep_C6454A4	Strep_C6454	4	False
WP_012999459.1	Strep_C6454A5	Strep_C6454	5	False
WP_086800124.1	Strep_C6454A6	Strep_C6454	6	False
WP_010357555.1	Strep_C6454A7	Strep_C6454	7	False
WP_237310534.1	Strep_C6455A0	Strep_C6455	0	True
WP_237314088.1	Strep_C6456A0	Strep_C6456	0	True
WP_013002358.1	Strep_C6456A1	Strep_C6456	1	False
WP_225618817.1	Strep_C6456A2	Strep_C6456	2	False
WP_186009688.1	Strep_C6457A0	Strep_C6457	0	False
WP_173943907.1	Strep_C6457A1	Strep_C6457	1	True
WP_049875630.1	Strep_C6457A2	Strep_C6457	2	False
WP_012999284.1	Strep_C6458A0	Strep_C6458	0	True
WP_328838141.1	Strep_C6459A0	Strep_C6459	0	False
WP_237314024.1	Strep_C6459A1	Strep_C6459	1	False
WP_013002225.1	Strep_C6459A2	Strep_C6459	2	True
WP_192361476.1	Strep_C6459A3	Strep_C6459	3	False
WP_162471717.1	Strep_C6460A0	Strep_C6460	0	True
WP_328839068.1	Strep_C6461A0	Strep_C6461	0	False
WP_045557679.1	Strep_C6461A1	Strep_C6461	1	False
WP_086804651.1	Strep_C6461A2	Strep_C6461	2	False
WP_010350169.1	Strep_C6461A3	Strep_C6461	3	True
WP_010352914.1	Strep_C6462A0	Strep_C6462	0	True
WP_010353058.1	Strep_C6463A0	Strep_C6463	0	True
WP_010353768.1	Strep_C6464A0	Strep_C6464	0	True
WP_010355735.1	Strep_C6465A0	Strep_C6465	0	True
WP_075693715.1	Strep_C6466A0	Strep_C6466	0	True
WP_328835608.1	Strep_C6467A0	Strep_C6467	0	True
WP_045561962.1	Strep_C6467A1	Strep_C6467	1	False
WP_086798239.1	Strep_C6467A2	Strep_C6467	2	False
WP_328837301.1	Strep_C6468A0	Strep_C6468	0	True
WP_266461474.1	Strep_C6468A1	Strep_C6468	1	False
WP_003974084.1	Strep_C6468A2	Strep_C6468	2	False
WP_045562891.1	Strep_C6468A3	Strep_C6468	3	False
WP_011029928.1	Strep_C6468A4	Strep_C6468	4	False
WP_013001236.1	Strep_C6468A5	Strep_C6468	5	False
WP_192359962.1	Strep_C6468A6	Strep_C6468	6	False
WP_010352536.1	Strep_C6468A7	Strep_C6468	7	False
WP_328842470.1	Strep_C6469A0	Strep_C6469	0	True
WP_190046893.1	Strep_C6469A1	Strep_C6469	1	False
WP_003978474.1	Strep_C6469A2	Strep_C6469	2	False
WP_011027080.1	Strep_C6469A3	Strep_C6469	3	False
WP_013000156.1	Strep_C6469A4	Strep_C6469	4	False
WP_010360367.1	Strep_C6469A5	Strep_C6469	5	False
WP_413254564.1	Strep_C6470A0	Strep_C6470	0	True
WP_013001072.1	Strep_C6471A0	Strep_C6471	0	True
WP_210539993.1	Strep_C6471A1	Strep_C6471	1	False
WP_042799387.1	Strep_C6471A2	Strep_C6471	2	False
WP_011031229.1	Strep_C6471A3	Strep_C6471	3	False
WP_041669041.1	Strep_C6471A4	Strep_C6471	4	False
WP_060878364.1	Strep_C6471A5	Strep_C6471	5	False
WP_319760448.1	Strep_C6472A0	Strep_C6472	0	False
WP_150470662.1	Strep_C6472A1	Strep_C6472	1	True
WP_003976583.1	Strep_C6472A2	Strep_C6472	2	False
WP_093792675.1	Strep_C6472A3	Strep_C6472	3	False
WP_013004213.1	Strep_C6472A4	Strep_C6472	4	False
WP_086801114.1	Strep_C6472A5	Strep_C6472	5	False
WP_010351983.1	Strep_C6472A6	Strep_C6472	6	False
WP_328838793.1	Strep_C6473A0	Strep_C6473	0	False
WP_150471341.1	Strep_C6473A1	Strep_C6473	1	True
WP_003950391.1	Strep_C6473A2	Strep_C6473	2	False
WP_003975749.1	Strep_C6473A3	Strep_C6473	3	False
WP_045556328.1	Strep_C6473A4	Strep_C6473	4	False
WP_011028744.1	Strep_C6473A5	Strep_C6473	5	False
WP_013003091.1	Strep_C6473A6	Strep_C6473	6	False
WP_086800931.1	Strep_C6473A7	Strep_C6473	7	False
WP_010352352.1	Strep_C6473A8	Strep_C6473	8	False
WP_210534218.1	Strep_C6474A0	Strep_C6474	0	True
WP_237311104.1	Strep_C6474A1	Strep_C6474	1	False
WP_231885169.1	Strep_C6474A2	Strep_C6474	2	False
WP_237277203.1	Strep_C6474A3	Strep_C6474	3	False
WP_006378806.1	Strep_C6474A4	Strep_C6474	4	False
WP_328835534.1	Strep_C6475A0	Strep_C6475	0	False
WP_369277952.1	Strep_C6475A1	Strep_C6475	1	True
WP_237312614.1	Strep_C6475A2	Strep_C6475	2	False
WP_192360909.1	Strep_C6475A3	Strep_C6475	3	False
WP_369280474.1	Strep_C6476A0	Strep_C6476	0	True
WP_003948533.1	Strep_C6476A1	Strep_C6476	1	False
WP_003972357.1	Strep_C6476A2	Strep_C6476	2	False
WP_011031048.1	Strep_C6476A3	Strep_C6476	3	False
WP_003949075.1	Strep_C6477A0	Strep_C6477	0	True
WP_328838275.1	Strep_C6478A0	Strep_C6478	0	False
WP_150471751.1	Strep_C6478A1	Strep_C6478	1	False
WP_003949522.1	Strep_C6478A2	Strep_C6478	2	True
WP_016326753.1	Strep_C6478A3	Strep_C6478	3	False
WP_093791068.1	Strep_C6478A4	Strep_C6478	4	False
WP_011029417.1	Strep_C6478A5	Strep_C6478	5	False
WP_013002414.1	Strep_C6478A6	Strep_C6478	6	False
WP_010352687.1	Strep_C6478A7	Strep_C6478	7	False
WP_003949592.1	Strep_C6479A0	Strep_C6479	0	True
WP_328836679.1	Strep_C6480A0	Strep_C6480	0	False
WP_086772086.1	Strep_C6480A1	Strep_C6480	1	False
WP_008406647.1	Strep_C6480A2	Strep_C6480	2	True
WP_003973162.1	Strep_C6480A3	Strep_C6480	3	False
WP_237313175.1	Strep_C6480A4	Strep_C6480	4	False
WP_013000221.1	Strep_C6480A5	Strep_C6480	5	False
WP_086798708.1	Strep_C6480A6	Strep_C6480	6	False
WP_010353030.1	Strep_C6480A7	Strep_C6480	7	False
WP_015507394.1	Strep_C6481A0	Strep_C6481	0	True
WP_016325748.1	Strep_C6481A1	Strep_C6481	1	False
WP_011027751.1	Strep_C6481A2	Strep_C6481	2	False
WP_003972541.1	Strep_C6482A0	Strep_C6482	0	True
WP_011030918.1	Strep_C6482A1	Strep_C6482	1	False
WP_003973024.1	Strep_C6483A0	Strep_C6483	0	True
WP_328837951.1	Strep_C6484A0	Strep_C6484	0	False
WP_150469828.1	Strep_C6484A1	Strep_C6484	1	False
WP_003973655.1	Strep_C6484A2	Strep_C6484	2	True
WP_237313699.1	Strep_C6484A3	Strep_C6484	3	False
WP_011030171.1	Strep_C6484A4	Strep_C6484	4	False
WP_013002011.1	Strep_C6484A5	Strep_C6484	5	False
WP_192332494.1	Strep_C6484A6	Strep_C6484	6	False
WP_328735269.1	Strep_C6485A0	Strep_C6485	0	False
WP_003948411.1	Strep_C6485A1	Strep_C6485	1	False
WP_003974092.1	Strep_C6485A2	Strep_C6485	2	True
WP_011029924.1	Strep_C6485A3	Strep_C6485	3	False
WP_029183602.1	Strep_C6485A4	Strep_C6485	4	False
WP_369278619.1	Strep_C6486A0	Strep_C6486	0	False
WP_003974574.1	Strep_C6486A1	Strep_C6486	1	True
WP_003974846.1	Strep_C6487A0	Strep_C6487	0	True
WP_003977887.1	Strep_C6488A0	Strep_C6488	0	True
WP_011027482.1	Strep_C6488A1	Strep_C6488	1	False
WP_016325079.1	Strep_C6489A0	Strep_C6489	0	True
WP_237530299.1	Strep_C6489A1	Strep_C6489	1	False
WP_012998252.1	Strep_C6490A0	Strep_C6490	0	True
WP_012999097.1	Strep_C6491A0	Strep_C6491	0	True
WP_013002763.1	Strep_C6492A0	Strep_C6492	0	True
WP_086802274.1	Strep_C6492A1	Strep_C6492	1	False
WP_275874839.1	Strep_C6492A2	Strep_C6492	2	False
WP_037729092.1	Strep_C6493A0	Strep_C6493	0	True
WP_192361129.1	Strep_C6493A1	Strep_C6493	1	False
WP_158512229.1	Strep_C6494A0	Strep_C6494	0	True
WP_010351140.1	Strep_C6495A0	Strep_C6495	0	True
WP_010352621.1	Strep_C6496A0	Strep_C6496	0	True
WP_010352872.1	Strep_C6497A0	Strep_C6497	0	True
WP_010353750.1	Strep_C6498A0	Strep_C6498	0	True
WP_010359216.1	Strep_C6499A0	Strep_C6499	0	True
WP_040838461.1	Strep_C6500A0	Strep_C6500	0	True
WP_276145586.1	Strep_C6501A0	Strep_C6501	0	True
WP_327347627.1	Strep_C6502A0	Strep_C6502	0	True
WP_237311587.1	Strep_C6502A1	Strep_C6502	1	False
WP_192365842.1	Strep_C6502A2	Strep_C6502	2	False
WP_010354482.1	Strep_C6502A3	Strep_C6502	3	False
WP_328834660.1	Strep_C6503A0	Strep_C6503	0	True
WP_413254387.1	Strep_C6503A1	Strep_C6503	1	False
WP_369276812.1	Strep_C6503A2	Strep_C6503	2	False
WP_369276839.1	Strep_C6503A3	Strep_C6503	3	False
WP_369276851.1	Strep_C6503A4	Strep_C6503	4	False
WP_369276862.1	Strep_C6503A5	Strep_C6503	5	False
WP_369276961.1	Strep_C6503A6	Strep_C6503	6	False
WP_369277231.1	Strep_C6503A7	Strep_C6503	7	False
WP_369277327.1	Strep_C6503A8	Strep_C6503	8	False
WP_369277558.1	Strep_C6503A9	Strep_C6503	9	False
WP_369280490.1	Strep_C6503A10	Strep_C6503	10	False
WP_086800682.1	Strep_C6503A11	Strep_C6503	11	False
WP_328835438.1	Strep_C6504A0	Strep_C6504	0	True
WP_037727621.1	Strep_C6504A1	Strep_C6504	1	False
WP_010359523.1	Strep_C6504A2	Strep_C6504	2	False
WP_328836040.1	Strep_C6505A0	Strep_C6505	0	True
WP_369279952.1	Strep_C6505A1	Strep_C6505	1	False
WP_237312915.1	Strep_C6505A2	Strep_C6505	2	False
WP_041670405.1	Strep_C6505A3	Strep_C6505	3	False
WP_192359529.1	Strep_C6505A4	Strep_C6505	4	False
WP_010359789.1	Strep_C6505A5	Strep_C6505	5	False
WP_328837950.1	Strep_C6506A0	Strep_C6506	0	True
WP_150469827.1	Strep_C6506A1	Strep_C6506	1	False
WP_003973654.1	Strep_C6506A2	Strep_C6506	2	False
WP_045558719.1	Strep_C6506A3	Strep_C6506	3	False
WP_041669430.1	Strep_C6506A4	Strep_C6506	4	False
WP_086803350.1	Strep_C6506A5	Strep_C6506	5	False
WP_328841752.1	Strep_C6507A0	Strep_C6507	0	True
WP_413254544.1	Strep_C6508A0	Strep_C6508	0	True
WP_011027559.1	Strep_C6508A1	Strep_C6508	1	False
WP_237311680.1	Strep_C6508A2	Strep_C6508	2	False
WP_192365220.1	Strep_C6508A3	Strep_C6508	3	False
WP_150473373.1	Strep_C6509A0	Strep_C6509	0	True
WP_045563578.1	Strep_C6509A1	Strep_C6509	1	False
WP_328835821.1	Strep_C6510A0	Strep_C6510	0	False
WP_150473914.1	Strep_C6510A1	Strep_C6510	1	True
WP_030869305.1	Strep_C6510A2	Strep_C6510	2	False
WP_045560036.1	Strep_C6510A3	Strep_C6510	3	False
WP_012998839.1	Strep_C6510A4	Strep_C6510	4	False
WP_086802411.1	Strep_C6510A5	Strep_C6510	5	False
WP_328840356.1	Strep_C6511A0	Strep_C6511	0	False
WP_328737049.1	Strep_C6511A1	Strep_C6511	1	True
WP_015508225.1	Strep_C6511A2	Strep_C6511	2	False
WP_045562432.1	Strep_C6511A3	Strep_C6511	3	False
WP_013005211.1	Strep_C6511A4	Strep_C6511	4	False
WP_192362768.1	Strep_C6511A5	Strep_C6511	5	False
WP_365277321.1	Strep_C6512A0	Strep_C6512	0	True
WP_369277164.1	Strep_C6513A0	Strep_C6513	0	True
WP_328836643.1	Strep_C6514A0	Strep_C6514	0	False
WP_369279485.1	Strep_C6514A1	Strep_C6514	1	True
WP_003973054.1	Strep_C6514A2	Strep_C6514	2	False
WP_093789562.1	Strep_C6514A3	Strep_C6514	3	False
WP_037724094.1	Strep_C6514A4	Strep_C6514	4	False
WP_192364504.1	Strep_C6514A5	Strep_C6514	5	False
WP_003947350.1	Strep_C6515A0	Strep_C6515	0	True
WP_328839983.1	Strep_C6516A0	Strep_C6516	0	False
WP_369277901.1	Strep_C6516A1	Strep_C6516	1	False
WP_003947378.1	Strep_C6516A2	Strep_C6516	2	True
WP_003977005.1	Strep_C6516A3	Strep_C6516	3	False
WP_093788497.1	Strep_C6516A4	Strep_C6516	4	False
WP_011027993.1	Strep_C6516A5	Strep_C6516	5	False
WP_013004669.1	Strep_C6516A6	Strep_C6516	6	False
WP_086803631.1	Strep_C6516A7	Strep_C6516	7	False
WP_010355626.1	Strep_C6516A8	Strep_C6516	8	False
WP_003950741.1	Strep_C6517A0	Strep_C6517	0	True
WP_328835623.1	Strep_C6518A0	Strep_C6518	0	False
WP_328836911.1	Strep_C6518A1	Strep_C6518	1	False
WP_150472859.1	Strep_C6518A2	Strep_C6518	2	False
WP_003950986.1	Strep_C6518A3	Strep_C6518	3	True
WP_003973528.1	Strep_C6518A4	Strep_C6518	4	False
WP_237312668.1	Strep_C6518A5	Strep_C6518	5	False
WP_237313237.1	Strep_C6518A6	Strep_C6518	6	False
WP_012998612.1	Strep_C6518A7	Strep_C6518	7	False
WP_013000533.1	Strep_C6518A8	Strep_C6518	8	False
WP_192360889.1	Strep_C6518A9	Strep_C6518	9	False
WP_192363369.1	Strep_C6518A10	Strep_C6518	10	False
WP_010356141.1	Strep_C6518A11	Strep_C6518	11	False
WP_010356844.1	Strep_C6518A12	Strep_C6518	12	False
WP_327343201.1	Strep_C6519A0	Strep_C6519	0	False
WP_150473124.1	Strep_C6519A1	Strep_C6519	1	False
WP_003951336.1	Strep_C6519A2	Strep_C6519	2	True
WP_003973157.1	Strep_C6519A3	Strep_C6519	3	False
WP_045561066.1	Strep_C6519A4	Strep_C6519	4	False
WP_013000217.1	Strep_C6519A5	Strep_C6519	5	False
WP_029183757.1	Strep_C6519A6	Strep_C6519	6	False
WP_003951482.1	Strep_C6520A0	Strep_C6520	0	True
WP_015507024.1	Strep_C6521A0	Strep_C6521	0	True
WP_015507484.1	Strep_C6522A0	Strep_C6522	0	True
WP_174905206.1	Strep_C6523A0	Strep_C6523	0	True
WP_003974870.1	Strep_C6524A0	Strep_C6524	0	True
WP_011029435.1	Strep_C6524A1	Strep_C6524	1	False
WP_016325994.1	Strep_C6525A0	Strep_C6525	0	True
WP_375336283.1	Strep_C6525A1	Strep_C6525	1	False
WP_328839689.1	Strep_C6526A0	Strep_C6526	0	False
WP_045555359.1	Strep_C6526A1	Strep_C6526	1	True
WP_013004299.1	Strep_C6526A2	Strep_C6526	2	False
WP_192365802.1	Strep_C6526A3	Strep_C6526	3	False
WP_045560324.1	Strep_C6527A0	Strep_C6527	0	True
WP_045562027.1	Strep_C6528A0	Strep_C6528	0	True
WP_010359451.1	Strep_C6528A1	Strep_C6528	1	False
WP_045563495.1	Strep_C6529A0	Strep_C6529	0	True
WP_234442726.1	Strep_C6530A0	Strep_C6530	0	True
WP_041670215.1	Strep_C6530A1	Strep_C6530	1	False
WP_010355875.1	Strep_C6530A2	Strep_C6530	2	False
WP_237312195.1	Strep_C6531A0	Strep_C6531	0	True
WP_413254441.1	Strep_C6532A0	Strep_C6532	0	False
WP_237313235.1	Strep_C6532A1	Strep_C6532	1	True
WP_086798350.1	Strep_C6532A2	Strep_C6532	2	False
WP_223786369.1	Strep_C6532A3	Strep_C6532	3	False
WP_328839383.1	Strep_C6533A0	Strep_C6533	0	False
WP_237312267.1	Strep_C6533A1	Strep_C6533	1	False
