gene	strain_count	frequency_percent
Strep_C30256	2	22.22222222222222
Strep_C24893	2	22.22222222222222
Strep_C10207	2	22.22222222222222
Strep_C21239	2	22.22222222222222
Strep_C29096	2	22.22222222222222
Strep_C2398	2	22.22222222222222
Strep_C2123	2	22.22222222222222
Strep_C19636	2	22.22222222222222
Strep_C22704	2	22.22222222222222
Strep_C23016	2	22.22222222222222
Strep_C23855	2	22.22222222222222
Strep_C9512	2	22.22222222222222
Strep_C19637	2	22.22222222222222
Strep_C23856	2	22.22222222222222
Strep_C238	2	22.22222222222222
Strep_C24537	2	22.22222222222222
Strep_C29668	2	22.22222222222222
Strep_C11105	2	22.22222222222222
Strep_C11108	2	22.22222222222222
Strep_C10637	2	22.22222222222222
Strep_C27371	2	22.22222222222222
Strep_C11107	2	22.22222222222222
Strep_C9929	2	22.22222222222222
Strep_C3053	2	22.22222222222222
Strep_C24857	2	22.22222222222222
Strep_C29688	2	22.22222222222222
Strep_C9717	2	22.22222222222222
Strep_C27372	2	22.22222222222222
Strep_C22818	2	22.22222222222222
Strep_C19771	2	22.22222222222222
Strep_C19827	2	22.22222222222222
Strep_C4884	2	22.22222222222222
Strep_C11104	2	22.22222222222222
Strep_C22816	2	22.22222222222222
Strep_C30388	2	22.22222222222222
Strep_C30389	2	22.22222222222222
Strep_C24853	2	22.22222222222222
Strep_C10182	2	22.22222222222222
Strep_C4205	2	22.22222222222222
Strep_C24852	2	22.22222222222222
Strep_C19780	2	22.22222222222222
Strep_C24532	2	22.22222222222222
Strep_C9505	2	22.22222222222222
Strep_C9927	2	22.22222222222222
Strep_C11103	2	22.22222222222222
Strep_C10179	2	22.22222222222222
Strep_C2453	2	22.22222222222222
Strep_C22758	2	22.22222222222222
Strep_C30370	2	22.22222222222222
Strep_C22759	2	22.22222222222222
Strep_C24419	2	22.22222222222222
Strep_C9656	2	22.22222222222222
Strep_C19829	2	22.22222222222222
Strep_C19752	2	22.22222222222222
Strep_C23942	2	22.22222222222222
Strep_C23943	2	22.22222222222222
Strep_C30374	2	22.22222222222222
Strep_C1075	2	22.22222222222222
Strep_C22824	2	22.22222222222222
Strep_C24860	2	22.22222222222222
Strep_C2282	2	22.22222222222222
Strep_C4849	2	22.22222222222222
Strep_C29691	2	22.22222222222222
Strep_C21325	2	22.22222222222222
Strep_C4893	2	22.22222222222222
Strep_C30380	2	22.22222222222222
Strep_C19761	2	22.22222222222222
Strep_C4891	2	22.22222222222222
Strep_C1017	2	22.22222222222222
Strep_C27264	2	22.22222222222222
Strep_C22809	2	22.22222222222222
Strep_C19824	2	22.22222222222222
Strep_C3036	2	22.22222222222222
Strep_C1979	2	22.22222222222222
Strep_C9651	2	22.22222222222222
Strep_C4869	2	22.22222222222222
Strep_C22793	2	22.22222222222222
Strep_C21320	2	22.22222222222222
Strep_C29323	2	22.22222222222222
Strep_C22792	2	22.22222222222222
Strep_C22791	2	22.22222222222222
Strep_C22790	2	22.22222222222222
Strep_C2278	2	22.22222222222222
Strep_C4854	2	22.22222222222222
Strep_C22789	2	22.22222222222222
Strep_C22788	2	22.22222222222222
Strep_C27163	2	22.22222222222222
Strep_C30405	2	22.22222222222222
Strep_C20898	2	22.22222222222222
Strep_C4861	2	22.22222222222222
Strep_C23960	2	22.22222222222222
Strep_C29126	2	22.22222222222222
Strep_C4859	2	22.22222222222222
Strep_C19810	2	22.22222222222222
Strep_C4858	2	22.22222222222222
Strep_C4857	2	22.22222222222222
Strep_C9500	2	22.22222222222222
Strep_C1018	2	22.22222222222222
Strep_C10190	2	22.22222222222222
Strep_C22794	2	22.22222222222222
Strep_C19823	2	22.22222222222222
Strep_C9653	2	22.22222222222222
Strep_C24533	2	22.22222222222222
Strep_C22771	2	22.22222222222222
Strep_C24851	2	22.22222222222222
Strep_C11100	2	22.22222222222222
Strep_C24850	2	22.22222222222222
Strep_C21303	2	22.22222222222222
Strep_C420	2	22.22222222222222
Strep_C23956	2	22.22222222222222
Strep_C3048	2	22.22222222222222
Strep_C24414	2	22.22222222222222
Strep_C24849	2	22.22222222222222
Strep_C29397	2	22.22222222222222
Strep_C19797	2	22.22222222222222
Strep_C3954	2	22.22222222222222
Strep_C19821	2	22.22222222222222
Strep_C24535	2	22.22222222222222
Strep_C208	2	22.22222222222222
Strep_C24539	2	22.22222222222222
Strep_C21321	2	22.22222222222222
Strep_C9504	2	22.22222222222222
Strep_C24848	2	22.22222222222222
Strep_C22799	2	22.22222222222222
Strep_C23958	2	22.22222222222222
Strep_C3047	2	22.22222222222222
Strep_C19830	2	22.22222222222222
Strep_C21326	2	22.22222222222222
Strep_C19690	2	22.22222222222222
Strep_C29113	2	22.22222222222222
Strep_C30336	2	22.22222222222222
Strep_C24529	2	22.22222222222222
Strep_C1016	2	22.22222222222222
Strep_C22898	2	22.22222222222222
Strep_C19705	2	22.22222222222222
Strep_C30338	2	22.22222222222222
Strep_C22896	2	22.22222222222222
Strep_C10170	2	22.22222222222222
Strep_C20883	2	22.22222222222222
Strep_C4200	2	22.22222222222222
Strep_C23918	2	22.22222222222222
Strep_C2288	2	22.22222222222222
Strep_C23914	2	22.22222222222222
Strep_C4841	2	22.22222222222222
Strep_C10171	2	22.22222222222222
Strep_C22883	2	22.22222222222222
Strep_C27263	2	22.22222222222222
Strep_C4913	2	22.22222222222222
Strep_C22882	2	22.22222222222222
Strep_C24869	2	22.22222222222222
Strep_C9940	2	22.22222222222222
Strep_C22880	2	22.22222222222222
Strep_C22879	2	22.22222222222222
Strep_C4909	2	22.22222222222222
Strep_C24873	2	22.22222222222222
Strep_C10167	2	22.22222222222222
Strep_C11120	2	22.22222222222222
Strep_C3987	2	22.22222222222222
Strep_C29715	2	22.22222222222222
Strep_C3990	2	22.22222222222222
Strep_C3031	2	22.22222222222222
Strep_C2910	2	22.22222222222222
Strep_C29135	2	22.22222222222222
Strep_C27261	2	22.22222222222222
Strep_C21335	2	22.22222222222222
Strep_C1984	2	22.22222222222222
Strep_C24527	2	22.22222222222222
Strep_C27429	2	22.22222222222222
Strep_C24430	2	22.22222222222222
Strep_C24542	2	22.22222222222222
Strep_C27262	2	22.22222222222222
Strep_C11076	2	22.22222222222222
Strep_C9661	2	22.22222222222222
Strep_C10166	2	22.22222222222222
Strep_C3944	2	22.22222222222222
Strep_C29127	2	22.22222222222222
Strep_C10648	2	22.22222222222222
Strep_C22909	2	22.22222222222222
Strep_C3032	2	22.22222222222222
Strep_C19697	2	22.22222222222222
Strep_C22903	2	22.22222222222222
Strep_C9484	2	22.22222222222222
Strep_C10769	2	22.22222222222222
Strep_C101	2	22.22222222222222
Strep_C2759	2	22.22222222222222
Strep_C10767	2	22.22222222222222
Strep_C2127	2	22.22222222222222
Strep_C19738	2	22.22222222222222
Strep_C24863	2	22.22222222222222
Strep_C10643	2	22.22222222222222
Strep_C23070	2	22.22222222222222
Strep_C21281	2	22.22222222222222
Strep_C3062	2	22.22222222222222
Strep_C19741	2	22.22222222222222
Strep_C21282	2	22.22222222222222
Strep_C19742	2	22.22222222222222
Strep_C24862	2	22.22222222222222
Strep_C19744	2	22.22222222222222
Strep_C29390	2	22.22222222222222
Strep_C22751	2	22.22222222222222
Strep_C10198	2	22.22222222222222
Strep_C30361	2	22.22222222222222
Strep_C10629	2	22.22222222222222
Strep_C2969	2	22.22222222222222
Strep_C27378	2	22.22222222222222
Strep_C19833	2	22.22222222222222
Strep_C19748	2	22.22222222222222
Strep_C10765	2	22.22222222222222
Strep_C29393	2	22.22222222222222
Strep_C9657	2	22.22222222222222
Strep_C22860	2	22.22222222222222
Strep_C29675	2	22.22222222222222
Strep_C1019	2	22.22222222222222
Strep_C4900	2	22.22222222222222
Strep_C9660	2	22.22222222222222
Strep_C22873	2	22.22222222222222
Strep_C24865	2	22.22222222222222
Strep_C11117	2	22.22222222222222
Strep_C22871	2	22.22222222222222
Strep_C4902	2	22.22222222222222
Strep_C11115	2	22.22222222222222
Strep_C9712	2	22.22222222222222
Strep_C23926	2	22.22222222222222
Strep_C19837	2	22.22222222222222
Strep_C23927	2	22.22222222222222
Strep_C948	2	22.22222222222222
Strep_C20887	2	22.22222222222222
Strep_C19732	2	22.22222222222222
Strep_C23978	2	22.22222222222222
Strep_C2392	2	22.22222222222222
Strep_C23930	2	22.22222222222222
Strep_C9506	2	22.22222222222222
Strep_C23975	2	22.22222222222222
Strep_C19734	2	22.22222222222222
Strep_C2091	2	22.22222222222222
Strep_C19735	2	22.22222222222222
Strep_C20919	2	22.22222222222222
Strep_C19736	2	22.22222222222222
Strep_C4018	2	22.22222222222222
Strep_C10734	2	22.22222222222222
Strep_C4169	2	22.22222222222222
Strep_C5119	2	22.22222222222222
Strep_C2446	2	22.22222222222222
Strep_C2341	2	22.22222222222222
Strep_C24469	2	22.22222222222222
Strep_C998	2	22.22222222222222
Strep_C23639	2	22.22222222222222
Strep_C19342	2	22.22222222222222
Strep_C2363	2	22.22222222222222
Strep_C5121	2	22.22222222222222
Strep_C10039	2	22.22222222222222
Strep_C5120	2	22.22222222222222
Strep_C4069	2	22.22222222222222
Strep_C23409	2	22.22222222222222
Strep_C23648	2	22.22222222222222
Strep_C1934	2	22.22222222222222
Strep_C23649	2	22.22222222222222
Strep_C23428	2	22.22222222222222
Strep_C2339	2	22.22222222222222
Strep_C23397	2	22.22222222222222
Strep_C4067	2	22.22222222222222
Strep_C23396	2	22.22222222222222
Strep_C29049	2	22.22222222222222
Strep_C29864	2	22.22222222222222
Strep_C23656	2	22.22222222222222
Strep_C23391	2	22.22222222222222
Strep_C24967	2	22.22222222222222
Strep_C9682	2	22.22222222222222
Strep_C23390	2	22.22222222222222
Strep_C2338	2	22.22222222222222
Strep_C19359	2	22.22222222222222
Strep_C1935	2	22.22222222222222
Strep_C10032	2	22.22222222222222
Strep_C23429	2	22.22222222222222
Strep_C23619	2	22.22222222222222
Strep_C23629	2	22.22222222222222
Strep_C23459	2	22.22222222222222
Strep_C23458	2	22.22222222222222
Strep_C29983	2	22.22222222222222
Strep_C2106	2	22.22222222222222
Strep_C23623	2	22.22222222222222
Strep_C2344	2	22.22222222222222
Strep_C5131	2	22.22222222222222
Strep_C23626	2	22.22222222222222
Strep_C9993	2	22.22222222222222
Strep_C5130	2	22.22222222222222
Strep_C19327	2	22.22222222222222
Strep_C19328	2	22.22222222222222
Strep_C23628	2	22.22222222222222
Strep_C4078	2	22.22222222222222
Strep_C4111	2	22.22222222222222
Strep_C23633	2	22.22222222222222
Strep_C24473	2	22.22222222222222
Strep_C21133	2	22.22222222222222
Strep_C4075	2	22.22222222222222
Strep_C1122	2	22.22222222222222
Strep_C23441	2	22.22222222222222
Strep_C24471	2	22.22222222222222
Strep_C23440	2	22.22222222222222
Strep_C19334	2	22.22222222222222
Strep_C23630	2	22.22222222222222
Strep_C10028	2	22.22222222222222
Strep_C23435	2	22.22222222222222
Strep_C10029	2	22.22222222222222
Strep_C19336	2	22.22222222222222
Strep_C23632	2	22.22222222222222
Strep_C23389	2	22.22222222222222
Strep_C23388	2	22.22222222222222
Strep_C19362	2	22.22222222222222
Strep_C29055	2	22.22222222222222
Strep_C30044	2	22.22222222222222
Strep_C19388	2	22.22222222222222
Strep_C943	2	22.22222222222222
Strep_C21156	2	22.22222222222222
Strep_C5098	2	22.22222222222222
Strep_C21157	2	22.22222222222222
Strep_C30047	2	22.22222222222222
Strep_C29849	2	22.22222222222222
Strep_C21158	2	22.22222222222222
Strep_C29053	2	22.22222222222222
Strep_C29349	2	22.22222222222222
Strep_C2104	2	22.22222222222222
Strep_C29054	2	22.22222222222222
Strep_C19394	2	22.22222222222222
Strep_C29056	2	22.22222222222222
Strep_C23387	2	22.22222222222222
Strep_C9442	2	22.22222222222222
Strep_C10683	2	22.22222222222222
Strep_C21161	2	22.22222222222222
Strep_C21163	2	22.22222222222222
Strep_C21047	2	22.22222222222222
Strep_C2332	2	22.22222222222222
Strep_C11213	2	22.22222222222222
Strep_C19406	2	22.22222222222222
Strep_C4127	2	22.22222222222222
Strep_C10712	2	22.22222222222222
Strep_C30068	2	22.22222222222222
Strep_C9985	2	22.22222222222222
Strep_C23322	2	22.22222222222222
Strep_C2983	2	22.22222222222222
Strep_C29052	2	22.22222222222222
Strep_C10053	2	22.22222222222222
Strep_C30043	2	22.22222222222222
Strep_C23356	2	22.22222222222222
Strep_C29352	2	22.22222222222222
Strep_C23386	2	22.22222222222222
Strep_C4066	2	22.22222222222222
Strep_C2985	2	22.22222222222222
Strep_C19364	2	22.22222222222222
Strep_C11224	2	22.22222222222222
Strep_C4064	2	22.22222222222222
Strep_C19366	2	22.22222222222222
Strep_C19367	2	22.22222222222222
Strep_C19368	2	22.22222222222222
Strep_C2337	2	22.22222222222222
Strep_C23378	2	22.22222222222222
Strep_C4063	2	22.22222222222222
Strep_C10687	2	22.22222222222222
Strep_C5110	2	22.22222222222222
Strep_C23373	2	22.22222222222222
Strep_C29050	2	22.22222222222222
Strep_C29852	2	22.22222222222222
Strep_C10048	2	22.22222222222222
Strep_C11223	2	22.22222222222222
Strep_C29051	2	22.22222222222222
Strep_C1937	2	22.22222222222222
Strep_C5104	2	22.22222222222222
Strep_C5103	2	22.22222222222222
Strep_C5102	2	22.22222222222222
Strep_C29850	2	22.22222222222222
Strep_C10684	2	22.22222222222222
Strep_C21155	2	22.22222222222222
Strep_C9438	2	22.22222222222222
Strep_C9685	2	22.22222222222222
Strep_C19318	2	22.22222222222222
Strep_C4977	2	22.22222222222222
Strep_C29360	2	22.22222222222222
Strep_C21092	2	22.22222222222222
Strep_C10698	2	22.22222222222222
Strep_C24994	2	22.22222222222222
Strep_C29359	2	22.22222222222222
Strep_C23531	2	22.22222222222222
Strep_C10011	2	22.22222222222222
Strep_C24993	2	22.22222222222222
Strep_C2352	2	22.22222222222222
Strep_C24992	2	22.22222222222222
Strep_C4101	2	22.22222222222222
Strep_C11253	2	22.22222222222222
Strep_C23524	2	22.22222222222222
Strep_C10696	2	22.22222222222222
Strep_C21089	2	22.22222222222222
Strep_C21088	2	22.22222222222222
Strep_C29929	2	22.22222222222222
Strep_C21087	2	22.22222222222222
Strep_C4103	2	22.22222222222222
Strep_C29945	2	22.22222222222222
Strep_C23512	2	22.22222222222222
Strep_C5173	2	22.22222222222222
Strep_C19258	2	22.22222222222222
Strep_C24991	2	22.22222222222222
Strep_C10015	2	22.22222222222222
Strep_C24990	2	22.22222222222222
Strep_C10016	2	22.22222222222222
Strep_C10017	2	22.22222222222222
Strep_C2498	2	22.22222222222222
Strep_C23506	2	22.22222222222222
Strep_C24488	2	22.22222222222222
Strep_C23536	2	22.22222222222222
Strep_C21093	2	22.22222222222222
Strep_C19317	2	22.22222222222222
Strep_C29922	2	22.22222222222222
Strep_C23570	2	22.22222222222222
Strep_C5196	2	22.22222222222222
Strep_C99	2	22.22222222222222
Strep_C2109	2	22.22222222222222
Strep_C23562	2	22.22222222222222
Strep_C11264	2	22.22222222222222
Strep_C409	2	22.22222222222222
Strep_C23559	2	22.22222222222222
Strep_C23558	2	22.22222222222222
Strep_C29357	2	22.22222222222222
Strep_C23556	2	22.22222222222222
Strep_C27599	2	22.22222222222222
Strep_C23555	2	22.22222222222222
Strep_C19238	2	22.22222222222222
Strep_C23553	2	22.22222222222222
Strep_C999	2	22.22222222222222
Strep_C5185	2	22.22222222222222
Strep_C11259	2	22.22222222222222
Strep_C23552	2	22.22222222222222
Strep_C24996	2	22.22222222222222
Strep_C23551	2	22.22222222222222
Strep_C21100	2	22.22222222222222
Strep_C23550	2	22.22222222222222
Strep_C5182	2	22.22222222222222
Strep_C23549	2	22.22222222222222
Strep_C23548	2	22.22222222222222
Strep_C23547	2	22.22222222222222
Strep_C23546	2	22.22222222222222
Strep_C11254	2	22.22222222222222
Strep_C29923	2	22.22222222222222
Strep_C29949	2	22.22222222222222
Strep_C10019	2	22.22222222222222
Strep_C29363	2	22.22222222222222
Strep_C11238	2	22.22222222222222
Strep_C23475	2	22.22222222222222
Strep_C19292	2	22.22222222222222
Strep_C21073	2	22.22222222222222
Strep_C514	2	22.22222222222222
Strep_C29974	2	22.22222222222222
Strep_C29976	2	22.22222222222222
Strep_C19296	2	22.22222222222222
Strep_C4109	2	22.22222222222222
Strep_C29977	2	22.22222222222222
Strep_C19297	2	22.22222222222222
Strep_C19298	2	22.22222222222222
Strep_C9996	2	22.22222222222222
Strep_C5147	2	22.22222222222222
Strep_C5146	2	22.22222222222222
Strep_C5145	2	22.22222222222222
Strep_C942	2	22.22222222222222
Strep_C5144	2	22.22222222222222
Strep_C9995	2	22.22222222222222
Strep_C11236	2	22.22222222222222
Strep_C29979	2	22.22222222222222
Strep_C23465	2	22.22222222222222
Strep_C23464	2	22.22222222222222
Strep_C5139	2	22.22222222222222
Strep_C11235	2	22.22222222222222
Strep_C5138	2	22.22222222222222
Strep_C29980	2	22.22222222222222
Strep_C9691	2	22.22222222222222
Strep_C23462	2	22.22222222222222
Strep_C11233	2	22.22222222222222
Strep_C23460	2	22.22222222222222
Strep_C9432	2	22.22222222222222
Strep_C21074	2	22.22222222222222
Strep_C2996	2	22.22222222222222
Strep_C23482	2	22.22222222222222
Strep_C29953	2	22.22222222222222
Strep_C19264	2	22.22222222222222
Strep_C298	2	22.22222222222222
Strep_C24478	2	22.22222222222222
Strep_C10700	2	22.22222222222222
Strep_C11249	2	22.22222222222222
Strep_C4086	2	22.22222222222222
Strep_C4084	2	22.22222222222222
Strep_C24989	2	22.22222222222222
Strep_C29897	2	22.22222222222222
Strep_C24986	2	22.22222222222222
Strep_C515	2	22.22222222222222
Strep_C29896	2	22.22222222222222
Strep_C2724	2	22.22222222222222
Strep_C11247	2	22.22222222222222
Strep_C19276	2	22.22222222222222
Strep_C19277	2	22.22222222222222
Strep_C11245	2	22.22222222222222
Strep_C23491	2	22.22222222222222
Strep_C10020	2	22.22222222222222
Strep_C23604	2	22.22222222222222
Strep_C23605	2	22.22222222222222
Strep_C10702	2	22.22222222222222
Strep_C11244	2	22.22222222222222
Strep_C19281	2	22.22222222222222
Strep_C19282	2	22.22222222222222
Strep_C29892	2	22.22222222222222
Strep_C19285	2	22.22222222222222
Strep_C2360	2	22.22222222222222
Strep_C23319	2	22.22222222222222
Strep_C21043	2	22.22222222222222
Strep_C1940	2	22.22222222222222
Strep_C23149	2	22.22222222222222
Strep_C23781	2	22.22222222222222
Strep_C23782	2	22.22222222222222
Strep_C19518	2	22.22222222222222
Strep_C402	2	22.22222222222222
Strep_C24453	2	22.22222222222222
Strep_C23784	2	22.22222222222222
Strep_C30178	2	22.22222222222222
Strep_C19520	2	22.22222222222222
Strep_C27137	2	22.22222222222222
Strep_C23787	2	22.22222222222222
Strep_C23150	2	22.22222222222222
Strep_C19522	2	22.22222222222222
Strep_C4155	2	22.22222222222222
Strep_C27138	2	22.22222222222222
Strep_C23147	2	22.22222222222222
Strep_C19516	2	22.22222222222222
Strep_C23146	2	22.22222222222222
Strep_C27139	2	22.22222222222222
Strep_C19528	2	22.22222222222222
Strep_C23145	2	22.22222222222222
Strep_C19530	2	22.22222222222222
Strep_C19532	2	22.22222222222222
Strep_C23143	2	22.22222222222222
Strep_C23142	2	22.22222222222222
Strep_C19535	2	22.22222222222222
Strep_C4156	2	22.22222222222222
Strep_C24921	2	22.22222222222222
Strep_C4157	2	22.22222222222222
Strep_C21207	2	22.22222222222222
Strep_C4158	2	22.22222222222222
Strep_C10098	2	22.22222222222222
Strep_C10730	2	22.22222222222222
Strep_C9444	2	22.22222222222222
Strep_C5030	2	22.22222222222222
Strep_C30149	2	22.22222222222222
Strep_C24929	2	22.22222222222222
Strep_C1949	2	22.22222222222222
Strep_C10720	2	22.22222222222222
Strep_C9676	2	22.22222222222222
Strep_C9675	2	22.22222222222222
Strep_C10723	2	22.22222222222222
Strep_C11183	2	22.22222222222222
Strep_C1067	2	22.22222222222222
Strep_C9674	2	22.22222222222222
Strep_C21191	2	22.22222222222222
Strep_C23768	2	22.22222222222222
Strep_C10091	2	22.22222222222222
Strep_C21196	2	22.22222222222222
Strep_C5029	2	22.22222222222222
Strep_C19515	2	22.22222222222222
Strep_C4036	2	22.22222222222222
Strep_C24456	2	22.22222222222222
Strep_C9697	2	22.22222222222222
Strep_C1950	2	22.22222222222222
Strep_C23174	2	22.22222222222222
Strep_C2099	2	22.22222222222222
Strep_C10728	2	22.22222222222222
Strep_C24928	2	22.22222222222222
Strep_C24927	2	22.22222222222222
Strep_C24926	2	22.22222222222222
Strep_C23779	2	22.22222222222222
Strep_C24455	2	22.22222222222222
Strep_C24454	2	22.22222222222222
Strep_C19514	2	22.22222222222222
Strep_C5009	2	22.22222222222222
Strep_C10731	2	22.22222222222222
Strep_C23136	2	22.22222222222222
Strep_C19588	2	22.22222222222222
Strep_C4023	2	22.22222222222222
Strep_C19580	2	22.22222222222222
Strep_C4022	2	22.22222222222222
Strep_C23094	2	22.22222222222222
Strep_C19582	2	22.22222222222222
Strep_C20981	2	22.22222222222222
Strep_C10115	2	22.22222222222222
Strep_C10117	2	22.22222222222222
Strep_C10119	2	22.22222222222222
Strep_C9961	2	22.22222222222222
Strep_C30216	2	22.22222222222222
Strep_C19585	2	22.22222222222222
Strep_C19586	2	22.22222222222222
Strep_C19587	2	22.22222222222222
Strep_C19589	2	22.22222222222222
Strep_C5004	2	22.22222222222222
Strep_C23081	2	22.22222222222222
Strep_C30219	2	22.22222222222222
Strep_C24450	2	22.22222222222222
Strep_C19593	2	22.22222222222222
