gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C13919	Strep_C13919A306	2	0.0142857142857142	N0CSF7	A0A7H0NCG9	A0A345HQ61,A0A0F7N9U4,A0A2S1SU16	421	140	N0CSF7			Hydrolase	GO:0000287;GO:0016791;GO:0005829		magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]	cytosol [GO:0005829]	dominant_protein
Strep_C13985	Strep_C13985A0	1	0.0071428571428571	A0A7H1B6Y7	A0A7H1B6Y7	A0A0F7VZV1,A0A494UWV3,A0A5P8KAX1	207	139	A0A7H1B6Y7			BMP family ABC transporter substrate-binding protein	GO:0003677;GO:0005886		DNA binding [GO:0003677]	plasma membrane [GO:0005886]	dominant_protein
Strep_C14429	Strep_C14429A0	1	0.0071428571428571	A0A7H8TL93	A0A7H8TL93	A0A7T7L492,A0A5P2X883,A0A6I6SCQ6	700	140	A0A7H8TL93			histidine kinase (EC 2.7.13.3)	GO:0000155;GO:0046983;GO:0016020		phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]	membrane [GO:0016020]	dominant_protein
Strep_C14459	Strep_C14459A36	2	0.0142857142857142	A0A0F7N6H8	A0A7H8ZNQ2	A0A7G6XMD1,A0A1L7GE27,A0A6N9VKW3	144	139	A0A6N9VKW3			Histidine triad nucleotide-binding protein	GO:0003824		catalytic activity [GO:0003824]		alternative_protein_3
Strep_C14743	Strep_C14743A0	1	0.0071428571428571	A0A7L5T3G8	A0A7L5T3G8	A0A0M4DXE3,A0A0M4DF82,A0A7G1NBV4	165	140	A0A0M4DF82			Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	GO:0006419;GO:0004813;GO:0002161;GO:0005524;GO:0000049;GO:0008270;GO:0005829	alanyl-tRNA aminoacylation [GO:0006419]	alanine-tRNA ligase activity [GO:0004813]; aminoacyl-tRNA deacylase activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	alternative_protein_2
Strep_C14751	Strep_C14751A61	16	0.114285714285714	A0A5J6J7Q2	A0A7L5T6A5	A0A345HQ91,A0A6M4WS59,A0A7G8KDS8	61	140	A0A5J6J7Q2			Small ribosomal subunit protein bS6	GO:0006412;GO:0070181;GO:0003735;GO:0005737;GO:1990904;GO:0005840	translation [GO:0006412]	small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	dominant_protein
Strep_C14769	Strep_C14769A0	1	0.0071428571428571	A0A7L7M8Q2	A0A7L7M8Q2	A0A1D7Y3V5,A0A191V1C1,A0A7H8H0G5	142	140	A0A1D7Y3V5			Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	GO:0006420;GO:0004814;GO:0005524;GO:0005737	arginyl-tRNA aminoacylation [GO:0006420]	arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]	cytoplasm [GO:0005737]	alternative_protein_1
Strep_C14785	Strep_C14785A12	2	0.0142857142857142	A0A0G3UJV7	A0A7L7MAH0	A0A0U3Q1M8,A0A0F7NBG2,A0A6I6W7S3	139	140	A0A0G3UJV7			deleted					dominant_protein
Strep_C14832	Strep_C14832A32	2	0.0142857142857142	A0A7H8ZZ35	A0A7M2SA21	A0A7L7MET5,A0A0F7N408,A0A6M4WN84	140	137	A0A7M2SA21			TetR family transcriptional regulator	GO:0003700;GO:0000976		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		cluster_representative
Strep_C14852	Strep_C14852A0	1	0.0071428571428571	A0A7M2SEW6	A0A7M2SEW6	A0A3S9I9K7,A0A7T7L232,A0A2K9F7E5	197	140	A0A7M2SEW6			Glycoside hydrolase family 3 protein	GO:0005975;GO:0009254;GO:0004553	carbohydrate metabolic process [GO:0005975]; peptidoglycan turnover [GO:0009254]	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]		dominant_protein
Strep_C15048	Strep_C15048A0	1	0.0071428571428571	A0A3S9YPA0	A0A3S9YPA0	A0A2K8PPQ9,G2PCU4,A0A3Q9KU28	265	140	A0A3S9YPA0			Transketolase	GO:0000287		magnesium ion binding [GO:0000287]		dominant_protein
Strep_C15260	Strep_C15260A0	1	0.0071428571428571	A0A5P2ALF6	A0A5P2ALF6	A0A2N9BJ14,A0A7T1TD64,A0A1Z2LB04	232	136	A0A2N9BJ14			Phenylacetate-coenzyme A ligase (EC 6.2.1.30)	GO:0047475		phenylacetate-CoA ligase activity [GO:0047475]		alternative_protein_1
Strep_C15295	Strep_C15295A136	2	0.0142857142857142	A0A6N9V534	A0A5P2BPC5	A0A291QBH5,A0A5B7UVM8,A0A6I6MXN3	139	140	A0A6N9V534			Polyphosphate kinase (EC 2.7.4.1) (ATP-polyphosphate phosphotransferase) (Polyphosphoric acid kinase)	GO:0006799;GO:0005524;GO:0046872;GO:0008976;GO:0009358	polyphosphate biosynthetic process [GO:0006799]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; polyphosphate kinase activity [GO:0008976]	polyphosphate kinase complex [GO:0009358]	dominant_protein
Strep_C15432	Strep_C15432A1061	2	0.0142857142857142	A0A7H8ZVG3	A0A5P2XCK1	A0A7H9A0C5,A0A1V0UAC2,A0A222SMZ7	3032	140	A0A5P2XCK1			2-aminoethylphosphonate transport system permease protein (ABC transporter permease subunit)	GO:0055085;GO:0005886	transmembrane transport [GO:0055085]		plasma membrane [GO:0005886]	cluster_representative
Strep_C15698	Strep_C15698A0	1	0.0071428571428571	A0A6I6S5I9	A0A6I6S5I9	A0A0U3PIR7,A0A0N6ZFR6,A0A143C8N7	177	139	A0A143C8N7			Malate synthase (EC 2.3.3.9)	GO:0006097;GO:0006099;GO:0004474;GO:0005737	glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	malate synthase activity [GO:0004474]	cytoplasm [GO:0005737]	alternative_protein_3
Strep_C15714	Strep_C15714A254	2	0.0142857142857142	B4VA67	A0A6I6W7G0	A0A1V0U6D2,A0A7H8ZYP3,A0A1H4WDB5	399	140	A0A1V0U6D2			rRNA methyltransferase	GO:0032259;GO:0006396;GO:0003723;GO:0008173	methylation [GO:0032259]; RNA processing [GO:0006396]	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]		alternative_protein_1
Strep_C15767	Strep_C15767A112	2	0.0142857142857142	A0A1U9P2K5	A0A6M4X2P1	A0A0N6ZHM5,A0A3Q8VSU1,A0A5P2BUC8	461	140	A0A6M4X2P1			Phosphomevalonate kinase (EC 2.7.4.2)	GO:0019287;GO:0005524;GO:0004496;GO:0004631;GO:0005737	isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]	ATP binding [GO:0005524]; mevalonate kinase activity [GO:0004496]; phosphomevalonate kinase activity [GO:0004631]	cytoplasm [GO:0005737]	cluster_representative
Strep_C15927	Strep_C15927A222	2	0.0142857142857142	A0A5P2B6E7	A0A7H0IBE8	A0A3S8VW49,A0A0F7NBW4,A0A0B5ICE7	234	139	A0A5P2B6E7			Cholesterol esterase					dominant_protein
Strep_C16041	Strep_C16041A298	2	0.0142857142857142	G2P0J4	A0A1H5AAE7	A0A222TBV7,A0A494UNL5,A0A8A1UXQ5	302	140	G2P0J4			ATPase BadF/BadG/BcrA/BcrD type	GO:0045127		N-acetylglucosamine kinase activity [GO:0045127]		dominant_protein
Strep_C16071	Strep_C16071A113	2	0.0142857142857142	A0A0F7NA97	A0A089Z2L0	A0A7H8ZP32,A0A1V0UEX7,A0A3G4VZ81	135	139	A0A089Z2L0			GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	GO:0005524;GO:0003921;GO:0005829		ATP binding [GO:0005524]; GMP synthase activity [GO:0003921]	cytosol [GO:0005829]	cluster_representative
Strep_C16077	Strep_C16077A46	2	0.0142857142857142	A0A7H8ZM19	A0A0A8EIV8	A0A516RE52,A0A089XHT1,A0A2S1SXS7	482	140	A0A516RE52			Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)	GO:0006284;GO:0006979;GO:0034039;GO:0140078;GO:0003684;GO:0003690;GO:0008270	base-excision repair [GO:0006284]; response to oxidative stress [GO:0006979]	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity [GO:0034039]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; double-stranded DNA binding [GO:0003690]; zinc ion binding [GO:0008270]		alternative_protein_1
Strep_C16129	Strep_C16129A30	2	0.0142857142857142	A0A5P2DKJ5	A0A0B5D8H4	A0A1V0U720,A0A7H9A059,A0A516R495	137	140	A0A5P2DKJ5			HIT domain-containing protein	GO:0003824;GO:0000166		catalytic activity [GO:0003824]; nucleotide binding [GO:0000166]		dominant_protein
Strep_C16143	Strep_C16143A143	2	0.0142857142857142	N0CNP4	A0A0B5I5F6	A0A3Q8UNL3,A0A2K9F3G6,A0A516R5P8	244	140	N0CNP4			Thioesterase superfamily protein	GO:0061522;GO:0005829		1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity [GO:0061522]	cytosol [GO:0005829]	dominant_protein
Strep_C16382	Strep_C16382A0	1	0.0071428571428571	A0A1A9IW50	A0A1A9IW50	B1W0S9,A0A1A9IW74,A0A6I6N6Q3	421	140	B1W0S9			Aminopeptidase N (EC 3.4.11.2)	GO:0043171;GO:0006508;GO:0016285;GO:0070006;GO:0042277;GO:0008270;GO:0005737;GO:0005615;GO:0016020	peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]	alanyl aminopeptidase activity [GO:0016285]; metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; membrane [GO:0016020]	alternative_protein_1
Strep_C16426	Strep_C16426A125	2	0.0142857142857142	A0A1H4UNQ2	A0A1B1MID7	A0A0F7VNV6,A0A0C5FVQ7,A0A3Q8UU40	134	139	A0A1H4UNQ2			Tetratricopeptide repeat-containing protein	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C16447	Strep_C16447A34	4	0.0285714285714285	A0A1S6J830	A0A1D7VTS4	G2P1H4,A0A222SWC8,A0A1H4PKF9	126	140	A0A1S6J830			Succinate dehydrogenase, cytochrome b556 subunit	GO:0006099;GO:0009055;GO:0046872;GO:0016020	tricarboxylic acid cycle [GO:0006099]	electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]	membrane [GO:0016020]	dominant_protein
Strep_C16581	Strep_C16581A33	2	0.0142857142857142	A0A1V0U6K6	A0A1U9R0N1	A0A0M5IXQ9,A0A0F7FQR2,A0A6M4PW54	138	138	A0A1V0U6K6			Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)	GO:0006310;GO:0006281;GO:0005524;GO:0016887;GO:0000400;GO:0009378;GO:0005737;GO:0048476	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]	cytoplasm [GO:0005737]; Holliday junction resolvase complex [GO:0048476]	dominant_protein
Strep_C16653	Strep_C16653A0	1	0.0071428571428571	A0A1W5XXZ3	A0A1W5XXZ3	A0A1D7VNA4,A0A0U3DA22,A0A1S6J4A3	365	140	A0A1D7VNA4			UvrABC system protein A (Excinuclease ABC subunit A)	GO:0006289;GO:0005524;GO:0016887;GO:0003677;GO:0004518;GO:0008270;GO:0005737;GO:0009380	nucleotide-excision repair [GO:0006289]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; nuclease activity [GO:0004518]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]	alternative_protein_1
Strep_C16777	Strep_C16777A0	1	0.0071428571428571	A0A221P2U7	A0A221P2U7	A0A1H4TP70,A0A3S9IGQ3,A0A5P2XAM7	140	140	A0A221P2U7			histidine kinase (EC 2.7.13.3)	GO:0000160;GO:0005524;GO:0016301	phosphorelay signal transduction system [GO:0000160]	ATP binding [GO:0005524]; kinase activity [GO:0016301]		dominant_protein
Strep_C16896	Strep_C16896A2	6	0.0428571428571428	A0A089Z2C8	A0A2K9FC48	A0A1V0UF05,A0A1W5YZB5,B1W401	105	140	A0A089Z2C8			Small ribosomal subunit protein uS3	GO:0006412;GO:0003729;GO:0019843;GO:0003735;GO:0022627	translation [GO:0006412]	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]	dominant_protein
Strep_C17398	Strep_C17398A22	6	0.0428571428571428	A0A1V0R633	A0A191UW54	A0A1V0TPD9,A0A8B1N836,A0A0D4DW08	116	140	A0A191UW54			Probable cell division protein WhiA	GO:0051301;GO:0043937;GO:0003677	cell division [GO:0051301]; regulation of sporulation [GO:0043937]	DNA binding [GO:0003677]		cluster_representative
Strep_C17496	Strep_C17496A0	1	0.0071428571428571	A0A1A9JA93	A0A1A9JA93	A0A191V9V9,A0A191VA58,A0A2K9FB88	219	140	A0A191V9V9			Uncharacterized protein	GO:0009085;GO:0050897;GO:0016811;GO:0008270;GO:0005737	lysine biosynthetic process [GO:0009085]	cobalt ion binding [GO:0050897]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	alternative_protein_1
Strep_C17662	Strep_C17662A6	29	0.207142857142857	A0A3Q8VAL4	A0A1B1MI34	A0A222T214,A0A0M4E3F7,A0A1H4UG59	49	140	A0A1B1MI34			RNA-binding protein KhpA (KH-domain protein A)	GO:0003723;GO:0005737		RNA binding [GO:0003723]	cytoplasm [GO:0005737]	cluster_representative
Strep_C17690	Strep_C17690A0	1	0.0071428571428571	A0A1D7VGF3	A0A1D7VGF3	A0A1H4NX29,A0A1V0RBZ7,A0A221NXI0	147	138	A0A1D7VGF3			Protease	GO:0006508;GO:0046872;GO:0008237;GO:0005576	proteolysis [GO:0006508]	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]	extracellular region [GO:0005576]	dominant_protein
Strep_C1777	Strep_C1777A56	2	0.0142857142857142	B4VD07	A0A5P2AJE4	G2NV03,A0A222T8Y8,A0A1D8FXC7	137	138	B4VD07			deleted					dominant_protein
Strep_C17895	Strep_C17895A109	2	0.0142857142857142	A0A6N9VEA3	A0A1D8G2B3	A0A0C5G3H1,A0A6I6S8P2,A0A7M2TF30	138	139	A0A6N9VEA3			Glucosyl-3-phosphoglycerate synthase (EC 2.4.1.266)	GO:0016757		glycosyltransferase activity [GO:0016757]		dominant_protein
Strep_C17898	Strep_C17898A112	2	0.0142857142857142	A0A3G4VWP2	A0A1D8G2F6	N0D148,A0A6N9VBX4,A0A0U3NEH2	140	140	A0A1D8G2F6			Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	GO:0006423;GO:0005524;GO:0004817;GO:0008270;GO:0005829	cysteinyl-tRNA aminoacylation [GO:0006423]	ATP binding [GO:0005524]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	cluster_representative
Strep_C17941	Strep_C17941A36	29	0.207142857142857	A0A7D5ZFA1	A0A1I6QXR3	A0A3S9ZL77,A0A0U3PSP3,A0A6G5R9T2	41	140	A0A1I6QXR3			DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	GO:0006351;GO:0003677;GO:0003899;GO:0000428	DNA-templated transcription [GO:0006351]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]	DNA-directed RNA polymerase complex [GO:0000428]	cluster_representative
Strep_C17959	Strep_C17959A15	6	0.0428571428571428	A0A1B1M9T2	A0A1I6UP33	A0A494V1P4,A0A3Q8VXI7,A0A1S6JD43	91	138	A0A1B1M9T2			Large ribosomal subunit protein bL27	GO:0006412;GO:0003735;GO:0022625	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	dominant_protein
Strep_C17965	Strep_C17965A114	2	0.0142857142857142	A0A5P2BIQ9	A0A1L6PDX6	A0A1V0UCJ3,A0A7H8ZR84,A0A3Q8UR86	236	139	A0A5P2BIQ9			Inositol-3-phosphate synthase	GO:0006021;GO:0008654;GO:0004512	inositol biosynthetic process [GO:0006021]; phospholipid biosynthetic process [GO:0008654]	inositol-3-phosphate synthase activity [GO:0004512]		dominant_protein
Strep_C18049	Strep_C18049A0	1	0.0071428571428571	D7C2L3	D7C2L3	A0A387HS71,A0A6M4PCE9,A0A1W5XQA0	455	140	D7C2L3			Metallo-beta-lactamase domain-containing protein	GO:0070290;GO:0008270;GO:0005737		N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	dominant_protein
Strep_C18067	Strep_C18067A10	2	0.0142857142857142	A0A0F7VZW1	D7C585	A0A0U3QH13,A0A6I6RW52,A0A6I6W9F5	139	140	A0A0F7VZW1			Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	GO:0045727;GO:0005525;GO:0003924;GO:0043022;GO:0003746;GO:0005886	positive regulation of translation [GO:0045727]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]	plasma membrane [GO:0005886]	dominant_protein
Strep_C18133	Strep_C18133A88	3	0.0214285714285714	A0A5P2CKB4	G2NB59	A0A7D5VEN2,A0A7L4YXJ5,A0A3G4VTN1	158	140	A0A5P2CKB4			Cytochrome c oxidase polypeptide 4 (EC 7.1.1.9) (Cytochrome aa3 subunit 4) (Cytochrome c oxidase polypeptide IV)	GO:0022900;GO:0004129;GO:0005886	electron transport chain [GO:0022900]	cytochrome-c oxidase activity [GO:0004129]	plasma membrane [GO:0005886]	dominant_protein
Strep_C18249	Strep_C18249A0	1	0.0071428571428571	G2P7K2	G2P7K2	A0A0C5G0H0,A0A221NWU7,A0A7H8GXS8	139	139	G2P7K2			Trigger factor (TF) (EC 5.2.1.8) (PPIase)	GO:0051083;GO:0051301;GO:0015031;GO:0043335;GO:0003755;GO:0044183;GO:0043022;GO:0005737	'de novo' cotranslational protein folding [GO:0051083]; cell division [GO:0051301]; protein transport [GO:0015031]; protein unfolding [GO:0043335]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]	cytoplasm [GO:0005737]	dominant_protein
Strep_C18361	Strep_C18361A31	2	0.0142857142857142	A0A7H8ZU10	J1S3Z8	A0A0M4DQ82,A0A0F7VVF7,A0A6I6RXZ7	139	140	J1S3Z8			N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase)	GO:0006189;GO:0034023;GO:0016829	'de novo' IMP biosynthetic process [GO:0006189]	5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]; lyase activity [GO:0016829]		cluster_representative
Strep_C18523	Strep_C18523A0	1	0.0071428571428571	N0D1Y9	N0D1Y9	A0A0U3QB47,A0A0K2AYJ7,B1W1G8	140	139	N0D1Y9			PHP C-terminal domain-containing protein	GO:0035312;GO:0004534		5'-3' DNA exonuclease activity [GO:0035312]; 5'-3' RNA exonuclease activity [GO:0004534]		dominant_protein
Strep_C18842	Strep_C18842A27	2	0.0142857142857142	A0A1V0UEE5	A0A0B5DPF7	A0A0F7VQ87,A0A0C5G3U7,A0A0M3QM93	137	139	A0A1V0UEE5			NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	GO:0008137;GO:0050136;GO:0048038;GO:0005886		NADH dehydrogenase (ubiquinone) activity [GO:0008137]; NADH:ubiquinone reductase (non-electrogenic) activity [GO:0050136]; quinone binding [GO:0048038]	plasma membrane [GO:0005886]	dominant_protein
Strep_C18894	Strep_C18894A106	3	0.0214285714285714	A0A3S8XVL6	A0A0F7N058	A0A1V0U838,A0A7H8ZY17,A0A516R636	136	140	A0A1V0U838			Probable cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome aa3 subunit 2) (Cytochrome c oxidase polypeptide II)	GO:0042773;GO:0005507;GO:0004129;GO:0005886	ATP synthesis coupled electron transport [GO:0042773]	copper ion binding [GO:0005507]; cytochrome-c oxidase activity [GO:0004129]	plasma membrane [GO:0005886]	alternative_protein_1
Strep_C18895	Strep_C18895A6	2	0.0142857142857142	A0A0C5FXI1	A0A0F7N0A7	A0A1H4WEN4,A0A0N6ZQZ6,A0A7H8GXE2	139	140	A0A0C5FXI1			Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	GO:0006435;GO:0005524;GO:0046872;GO:0004829;GO:0000049;GO:0005737	threonyl-tRNA aminoacylation [GO:0006435]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; tRNA binding [GO:0000049]	cytoplasm [GO:0005737]	dominant_protein
Strep_C19034	Strep_C19034A1303	2	0.0142857142857142	A0A1V0UKT7	A0A5P2C2G3	A0A1H4XNA8,A0A222T6U8,A0A1V0UMD6	4670	140	A0A1V0UKT7			2-deoxy-scyllo-inosamine dehydrogenase (EC 1.1.1.329)	GO:0016491;GO:0008270		oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]		dominant_protein
Strep_C19691	Strep_C19691A0	1	0.0071428571428571	A0A5Q0LJS9	A0A5Q0LJS9	A0A0B5HUU1,A0A5J6JCK5,A0A5P9WU78	140	140	A0A5Q0LJS9			Cytochrome d ubiquinol oxidase subunit II	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C20085	Strep_C20085A0	1	0.0071428571428571	A0A2K9ESF9	A0A2K9ESF9	A0A3Q8UV63,A0A6C0PYW7,A0A2R4JPQ8	234	138	A0A2K9ESF9			deleted					dominant_protein
Strep_C20202	Strep_C20202A60	2	0.0142857142857142	A0A7H8ZRQ6	A0A2S2GHM6	A0A5J6FJX4,A0A7G7BMB3,A0A6G5RG95	196	138	A0A6G5RG95			Phosphoribosylamine--glycine ligase	GO:0016874		ligase activity [GO:0016874]		alternative_protein_3
Strep_C20222	Strep_C20222A0	1	0.0071428571428571	A0A2Z4ISA5	A0A2Z4ISA5	A0A5P8K838,A0A2N9B7R8,A0A3Q9KRS3	245	138	A0A2Z4ISA5			Radical SAM core domain-containing protein	GO:0051539;GO:0003824;GO:0046872		4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]		dominant_protein
Strep_C20305	Strep_C20305A0	1	0.0071428571428571	A0A344TUH5	A0A344TUH5	A0A0U3NXQ7,A0A0G3UMT7,A0A6G9FIT4	161	135	A0A344TUH5			Na(+)/H(+) antiporter NhaA (Sodium/proton antiporter NhaA)	GO:0006885;GO:0015385;GO:0005886	regulation of pH [GO:0006885]	sodium:proton antiporter activity [GO:0015385]	plasma membrane [GO:0005886]	dominant_protein
Strep_C20393	Strep_C20393A4	2	0.0142857142857142	A0A1U9P981	A0A385DKU4	A0A1V0U9K1,A0A7H8ZWI4,A0A1L6PNV5	137	139	A0A1U9P981			deleted					dominant_protein
Strep_C20494	Strep_C20494A15	2	0.0142857142857142	A0A0G3USS9	A0A3Q8UUC6	A0A1H4U6N0,A0A0U3NPY1,A0A7H8T5H8	139	140	A0A0G3USS9			deleted					dominant_protein
Strep_C21174	Strep_C21174A14	2	0.0142857142857142	A0A3G4W3A0	A0A7G1NU90	A0A6N9V7B5,N0D048,A0A0M4DP33	306	140	A0A7G1NU90			NUDIX hydrolase	GO:0016817;GO:0046872		hydrolase activity, acting on acid anhydrides [GO:0016817]; metal ion binding [GO:0046872]		cluster_representative
Strep_C21223	Strep_C21223A131	2	0.0142857142857142	A0A6N9VG87	A0A7G1P1M8	A0A7H8ZR57,A0A1V0UC82,A0A3S8VRC6	133	138	A0A6N9VG87			GatB/YqeY domain-containing protein	GO:0016884		carbon-nitrogen ligase activity, with glutamine as amido-N-donor [GO:0016884]		dominant_protein
Strep_C21757	Strep_C21757A0	1	0.0071428571428571	A0A7H1B9H8	A0A7H1B9H8	A0A0A8ETK3,A0A0F7W496,A0A5P2XC14	137	135	A0A7H1B9H8			Cobaltochelatase subunit CobN (EC 6.6.1.2)	GO:0009236;GO:0051116	cobalamin biosynthetic process [GO:0009236]	cobaltochelatase activity [GO:0051116]		dominant_protein
Strep_C2178	Strep_C2178A195	2	0.0142857142857142	A0A0F7NFP2	A0A1B1MKF7	A0A2U9PB34,A0A0B5DRK5,J1SCC5	412	140	A0A1B1MKF7			Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (6-O-methylguanine-DNA methyltransferase) (MGMT) (O-6-methylguanine-DNA-alkyltransferase)	GO:0006307;GO:0032259;GO:0003908;GO:0005737	DNA alkylation repair [GO:0006307]; methylation [GO:0032259]	methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]	cytoplasm [GO:0005737]	cluster_representative
Strep_C22019	Strep_C22019A127	2	0.0142857142857142	A0A3G4VWC3	A0A1B1B6J2	A0A6N9VGF9,N0CJZ6,A0A0M3QNL9	137	139	A0A1B1B6J2			Putative gluconeogenesis factor	GO:0008360;GO:0043743;GO:0005737	regulation of cell shape [GO:0008360]	LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]	cytoplasm [GO:0005737]	cluster_representative
Strep_C2202	Strep_C2202A0	1	0.0071428571428571	A0A1D7VFQ9	A0A1D7VFQ9	A0A0F7FPE3,A0A5J6HUC6,A0A1D7YCW6	250	140	A0A1D7VFQ9			Asparagine synthetase domain-containing protein	GO:0006529;GO:0004066	asparagine biosynthetic process [GO:0006529]	asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]		dominant_protein
