gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C194217	Strep_C194217A18	8	0.0571428571428571	A0A0K2AWS5	D7BQL3	A0A7H8ZQH0,A0A7H0NJ07,A0A1V0UEN5	96	140	A0A0K2AWS5			NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	GO:0042773;GO:0050136;GO:0048038;GO:0030964;GO:0005886	ATP synthesis coupled electron transport [GO:0042773]	NADH:ubiquinone reductase (non-electrogenic) activity [GO:0050136]; quinone binding [GO:0048038]	NADH dehydrogenase complex [GO:0030964]; plasma membrane [GO:0005886]	dominant_protein
Strep_C194503	Strep_C194503A4	13	0.0928571428571428	A0A1L6PG90	A0A0F7FYB3	A0A291QGV7,A0A5Q0LC56,A0A3S8WFJ8	62	139	A0A0F7FYB3			Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (Asp/Glu-ADT subunit C) (EC 6.3.5.-)	GO:0070681;GO:0006450;GO:0006412;GO:0050566;GO:0005524;GO:0050567;GO:0016740	glutaminyl-tRNAGln biosynthesis via transamidation [GO:0070681]; regulation of translational fidelity [GO:0006450]; translation [GO:0006412]	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050566]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; transferase activity [GO:0016740]		cluster_representative
Strep_C194702	Strep_C194702A3	5	0.0357142857142857	A0A1L6PN48	A0A7H8N8E5	A0A2K8PKG2,A0A5P2UMC8,A0A5P2DI66	119	139	A0A1L6PN48			deleted					dominant_protein
Strep_C194797	Strep_C194797A11	15	0.107142857142857	A0A0C5FNZ1	D7CEY3	A0A0U3CY69,A0A7H0NR13,A0A1L6PQ90	101	140	A0A0C5FNZ1			Membrane protein	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C194849	Strep_C194849A44	7	0.05	A0A5J6GDR0	A0A0A8EH11	L8ETG8,A0A7T7I3Q0,A0A516REP2	112	140	A0A5J6GDR0			Phosphocarrier protein HPr	GO:0009401;GO:0005737	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]		cytoplasm [GO:0005737]	dominant_protein
Strep_C19490	Strep_C19490A16	2	0.0142857142857142	A0A0F7N9B2	A0A221P299	B4V1B1,A0A3G4W0A5,A0A7H8ZPP7	136	139	A0A221P299			Large ribosomal subunit assembly factor BipA (EC 3.6.5.-) (GTP-binding protein BipA)	GO:0000027;GO:0005525;GO:0003924;GO:0043022;GO:0019843;GO:0000049;GO:0005829;GO:1990904	ribosomal large subunit assembly [GO:0000027]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]	cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]	cluster_representative
Strep_C19521	Strep_C19521A0	1	0.0071428571428571	D7CF04	A0A1D8FYZ6	Q82AA7,S5UPK5,A0A6I6RZU8	128	128	D7CF04			Membrane-associated oxidoreductase	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C195288	Strep_C195288A19	4	0.0285714285714285	A0A0M5IXS0	A0A7G1NBL6	A0A1X4H3V3,A0A1D7YIW7,A0A7L4Z0X3	107	139	A0A7G1NBL6			Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	GO:0000105;GO:0005524;GO:0004636;GO:0005737	L-histidine biosynthetic process [GO:0000105]	ATP binding [GO:0005524]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]	cytoplasm [GO:0005737]	cluster_representative
Strep_C195904	Strep_C195904A8	16	0.114285714285714	A0A5J6J7Q2	D7C8S5	Q82FG4,A0A516RA57,A0A6M4WS59	55	140	A0A5J6J7Q2			Small ribosomal subunit protein bS6	GO:0006412;GO:0070181;GO:0003735;GO:0005737;GO:1990904;GO:0005840	translation [GO:0006412]	small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	dominant_protein
Strep_C195925	Strep_C195925A2	6	0.0428571428571428	A0A1V0UHD5	G2NMF5	A0A1L7GKE3,A0A7G6XFE6,A0A1V0QY52	93	140	A0A1V0UHD5			Small ribosomal subunit protein uS15	GO:0006412;GO:0019843;GO:0003735;GO:0022627	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]	dominant_protein
Strep_C197189	Strep_C197189A16	3	0.0214285714285714	A0A2K9ET02	A0A1V0TVG0	A0A5P2DJM2,A0A3S8YBB3,A0A1V0R330	128	140	A0A2K9ET02			deleted					dominant_protein
Strep_C197553	Strep_C197553A2	13	0.0928571428571428	A0A1V0UEM7	D7BQU6	I2N4E5,A0A0B5DNH1,A0A1A9IZC1	68	140	A0A1V0UEM7			Small ribosomal subunit protein uS19	GO:0000028;GO:0006412;GO:0019843;GO:0003735;GO:0005737;GO:0015935	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]	dominant_protein
Strep_C197555	Strep_C197555A2	16	0.114285714285714	A0A0M5IXF7	D7BVV1	A0A7H1BB26,A0A1P8TK92,A0A1Z1WBM3	50	140	D7BVV1			DNA-binding protein HU 1 (HSl)	GO:0030261;GO:0003677;GO:0030527;GO:0005829	chromosome condensation [GO:0030261]	DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]	cytosol [GO:0005829]	cluster_representative
Strep_C197563	Strep_C197563A4	9	0.0642857142857142	A0A0U3KAV3	D7CER9	A0A5J6GKD1,A0A5B7UQZ2,A0A516R603	110	140	D7CER9			AsnC family transcriptional regulator	GO:0043200;GO:0043565;GO:0005829	response to amino acid [GO:0043200]	sequence-specific DNA binding [GO:0043565]	cytosol [GO:0005829]	cluster_representative
Strep_C200018	Strep_C200018A3	32	0.228571428571429	A0A2Z4J235	A0A2R4JL98	J1RM52,A0A5P2D5K3,A0A0G3UIZ3	39	140	A0A2Z4J235			Transcriptional regulator WhiB	GO:0045454;GO:0045892;GO:0051539;GO:0035731;GO:0003677;GO:0046872;GO:0047134;GO:0005737	cell redox homeostasis [GO:0045454]; negative regulation of DNA-templated transcription [GO:0045892]	4 iron, 4 sulfur cluster binding [GO:0051539]; dinitrosyl-iron complex binding [GO:0035731]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; protein-disulfide reductase [NAD(P)H] activity [GO:0047134]	cytoplasm [GO:0005737]	dominant_protein
Strep_C201057	Strep_C201057A21	4	0.0285714285714285	A0A1V0U867	A0A089YWK6	A0A7R8NK83,A0A1W5ZAI2,A0A0M4DWP5	120	129	A0A1V0U867			Mtc1 family protein					dominant_protein
Strep_C20117	Strep_C20117A0	1	0.0071428571428571	D7C0Y7	A0A387H7Y2	Q82M12,S5V533,A0A5P8KDB4	136	136	D7C0Y7			Acyl-CoA synthetase	GO:0004467;GO:0016020		long-chain fatty acid-CoA ligase activity [GO:0004467]	membrane [GO:0016020]	dominant_protein
Strep_C201186	Strep_C201186A4	4	0.0285714285714285	B1VPG8	A0A1W7CYC8	A0A143C3J5,A0A7G1NKQ5,A0A6G5RFT4	125	140	B1VPG8			Cell division protein CrgA	GO:0051301;GO:0005886	cell division [GO:0051301]		plasma membrane [GO:0005886]	dominant_protein
Strep_C201297	Strep_C201297A4	6	0.0428571428571428	A0A1W5ZAN4	A0A1D8FY47	A0A6M4PQ96,A0A6H0CIW2,S5UZX3	105	140	A0A1D8FY47			Prokaryotic ubiquitin-like protein Pup (Bacterial ubiquitin-like modifier)	GO:0019941;GO:0010498;GO:0070490;GO:0070628;GO:0031386	modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]; protein pupylation [GO:0070490]	proteasome binding [GO:0070628]; protein tag activity [GO:0031386]		cluster_representative
Strep_C20178	Strep_C20178A0	1	0.0071428571428571	D7C2X7	A0A5B7V1N0	Q82LQ3,A0A089XHF0,A0A6I6WJN6	129	129	D7C2X7			Glutathione hydrolase proenzyme (EC 2.3.2.2) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase large chain; Glutathione hydrolase small chain]	GO:0006750;GO:0006751;GO:0036374;GO:0103068	glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]	glutathione hydrolase activity [GO:0036374]; leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]		dominant_protein
Strep_C20184	Strep_C20184A15	2	0.0142857142857142	A0A0C5GCL9	A0A5R9M5J1	D7C585,Q82BZ3,S5UUH6	139	140	A0A0C5GCL9			Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	GO:0045727;GO:0005525;GO:0003924;GO:0043022;GO:0003746;GO:0005886	positive regulation of translation [GO:0045727]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]	plasma membrane [GO:0005886]	dominant_protein
Strep_C20205	Strep_C20205A18	2	0.0142857142857142	B4V9N6	A0A7G1P623	A0A7H8ZRA3,A0A1V0UDC8,D7C8P6	137	139	A0A7G1P623			Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	GO:0009228;GO:0009229;GO:0051539;GO:0070284;GO:0008270;GO:0005829	thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]	4 iron, 4 sulfur cluster binding [GO:0051539]; phosphomethylpyrimidine synthase activity [GO:0070284]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	cluster_representative
Strep_C205037	Strep_C205037A11	16	0.114285714285714	A0A1B1AQM8	A0A1W7CW31	A0A0U3K9T1,A0A7H0NIR7,A0A7H8ZR50	54	140	A0A1B1AQM8			Large ribosomal subunit protein uL29	GO:0006412;GO:0003735;GO:0022625	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	dominant_protein
Strep_C206077	Strep_C206077A15	29	0.207142857142857	A0A2Z4IXJ2	D7CC68	A0A1U9QPW8,A0A222T214,G2PC83	49	140	A0A2Z4IXJ2			RNA-binding protein KhpA (KH-domain protein A)	GO:0003723;GO:0005737		RNA binding [GO:0003723]	cytoplasm [GO:0005737]	dominant_protein
Strep_C206732	Strep_C206732A1	64	0.457142857142857	A0A5J6GDA9	P66471	A0A7G6XJP8,A0A3Q8W6Z6,A0A0B5I970	14	140	A0A5J6GDA9			Small ribosomal subunit protein bS18	GO:0006412;GO:0070181;GO:0003735;GO:0022627	translation [GO:0006412]	small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]	dominant_protein
Strep_C20688	Strep_C20688A0	1	0.0071428571428571	D7CAN0	G2PB69	Q82F68,S5VJH1,A0A5J6I3J8	139	139	D7CAN0			Aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)	GO:0006422;GO:0004815;GO:0005524;GO:0003676;GO:0005737	aspartyl-tRNA aminoacylation [GO:0006422]	aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; nucleic acid binding [GO:0003676]	cytoplasm [GO:0005737]	dominant_protein
Strep_C20691	Strep_C20691A0	1	0.0071428571428571	D7C2S0	A0A8A1UX92	Q82LV1,S5VQB3,A0A5P8KE41	136	136	D7C2S0			Putative oxidoreductase	GO:0006635;GO:0008691;GO:0070403	fatty acid beta-oxidation [GO:0006635]	3-hydroxybutyryl-CoA dehydrogenase activity [GO:0008691]; NAD+ binding [GO:0070403]		dominant_protein
Strep_C207208	Strep_C207208A2	67	0.478571428571429	A0A7G1NGZ0	A0A7L4ZBB3	A0A1U9P202,A0A345HNL5,A0A285DDV9	9	140	A0A7G1NGZ0			Translation initiation factor IF-1	GO:0043022;GO:0019843;GO:0003743;GO:0005829		ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	cytosol [GO:0005829]	dominant_protein
Strep_C207350	Strep_C207350A10	16	0.114285714285714	A0A6I6NDR4	D7CCA3	A0A291QGR5,A0A5P2BGU0,A0A1Z1WJU5	94	140	A0A6I6NDR4			Lrp/AsnC family transcriptional regulator					dominant_protein
Strep_C20830	Strep_C20830A18	2	0.0142857142857142	A0A3G4VYF7	A0A0A8ERW7	A0A1V0U9T2,A0A7H8ZUK0,A0A6N9V367	136	139	A0A1V0U9T2			Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	GO:0005975;GO:0006002;GO:0006487;GO:0006047;GO:0097367;GO:0004360;GO:0005829	carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]	carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]	cytosol [GO:0005829]	alternative_protein_1
Strep_C208826	Strep_C208826A4	9	0.0642857142857142	A0A6N9V8I8	A0A1U9QSC0	A0A1B1ASF3,A0A0F7VW58,A0A6M4PG66	100	140	A0A6N9V8I8			Large ribosomal subunit protein bL31	GO:0006412;GO:0046872;GO:0019843;GO:0003735;GO:1990904;GO:0005840	translation [GO:0006412]	metal ion binding [GO:0046872]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	dominant_protein
Strep_C21022	Strep_C21022A0	1	0.0071428571428571	D7CHU5	A0A5B7UX97	Q82E68,S5VST4,A0A5P9WLJ9	138	138	D7CHU5			Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	GO:0006420;GO:0004814;GO:0005524;GO:0005737	arginyl-tRNA aminoacylation [GO:0006420]	arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]	cytoplasm [GO:0005737]	dominant_protein
Strep_C21214	Strep_C21214A39	2	0.0142857142857142	A0A1V0UCD0	A0A1B1MD56	D7CAM1,Q82F73,S5VJG7	143	140	A0A1V0UCD0			Broad-specificity linear acyl-CoA dehydrogenase FadE5 (EC 1.3.8.1) (EC 1.3.8.7) (EC 1.3.8.8) (Long-chain-acyl-CoA dehydrogenase) (Medium-chain-acyl-CoA dehydrogenase) (Short-chain-acyl-CoA dehydrogenase)	GO:0006631;GO:0016627;GO:0005886	fatty acid metabolic process [GO:0006631]	oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	plasma membrane [GO:0005886]	dominant_protein
Strep_C21258	Strep_C21258A65	2	0.0142857142857142	A0A516R741	A0A6G9H0J4	D7C5A7,Q82BV3,S5UUE2	140	139	A0A516R741			2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	GO:0009098;GO:0003852;GO:0003985;GO:0000287;GO:0005737	L-leucine biosynthetic process [GO:0009098]	2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; magnesium ion binding [GO:0000287]	cytoplasm [GO:0005737]	dominant_protein
Strep_C213722	Strep_C213722A0	126	0.9	A0A1Z2L4S8	D7CEF8	A0A0F7FUY8,A0A1I6SMZ4,A0A1W7CXM2	8	138	A0A1Z2L4S8			DNA-binding protein (MerR family DNA-binding transcriptional regulator)	GO:0006355;GO:0003677	regulation of DNA-templated transcription [GO:0006355]	DNA binding [GO:0003677]		dominant_protein
Strep_C21539	Strep_C21539A9	2	0.0142857142857142	N0CMV1	B1VVR9	D7BXL9,Q82D44,S5VHB3	138	139	N0CMV1			DEAD-like helicase	GO:0005524;GO:0003677;GO:0004386;GO:0016787;GO:0005829		ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]	cytosol [GO:0005829]	dominant_protein
Strep_C216534	Strep_C216534A3	8	0.0571428571428571	A0A7M2SV80	A0A0F7FPV2	A0A222SRP6,A0A7G8K8E9,A0A1H4KW42	90	138	A0A7M2SV80			Uncharacterized protein					dominant_protein
Strep_C216993	Strep_C216993A0	72	0.514285714285714	A0A221NY72	A0A0A8EUC4	A0A5P2BW40,A0A1V0R0E9,A0A2K8PEW7	18	140	A0A221NY72			Small ribosomal subunit protein uS14	GO:0006412;GO:0019843;GO:0003735;GO:0008270;GO:0005737;GO:0015935	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]	dominant_protein
Strep_C21895	Strep_C21895A0	1	0.0071428571428571	D7C3B2	A0A6I6WMS9	Q82BM3,S5VLW8,A0A5J6HHT4	141	137	D7C3B2			Putative ABC transporter	GO:0015421;GO:0005524;GO:0016887;GO:0005886		ABC-type oligopeptide transporter activity [GO:0015421]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	plasma membrane [GO:0005886]	dominant_protein
Strep_C21900	Strep_C21900A47	2	0.0142857142857142	A0A7H8ZNS8	A0A7H8N8B8	D7BXF8,D7BZH6,J2K410	173	138	A0A7H8N8B8			biotin carboxylase (EC 6.3.4.14)	GO:0005524;GO:0004075;GO:0046872		ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]		cluster_representative
Strep_C2193	Strep_C2193A0	1	0.0071428571428571	D7BVP8	A0A6I6WMT6	Q82DA7,S5VNM8,A0A5P9WR81	136	136	D7BVP8			Glutamate dehydrogenase	GO:0006538;GO:0004352;GO:0004069	glutamate catabolic process [GO:0006538]	glutamate dehydrogenase (NAD+) activity [GO:0004352]; L-aspartate:2-oxoglutarate aminotransferase activity [GO:0004069]		dominant_protein
Strep_C219947	Strep_C219947A9	23	0.164285714285714	A0A1X4GTS9	D7BQW0	A0A1L7GI44,A0A7G6XHT8,A0A7H0ID95	57	140	A0A1X4GTS9			Large ribosomal subunit protein uL30	GO:0006412;GO:0003735;GO:0022625	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	dominant_protein
Strep_C22091	Strep_C22091A0	1	0.0071428571428571	D7CHU6	A0A5P2BG17	Q82E67,S5UZ43,A0A5J6I8Q2	139	139	D7CHU6			Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	GO:0006430;GO:0005524;GO:0004824;GO:0000049;GO:0005737	lysyl-tRNA aminoacylation [GO:0006430]	ATP binding [GO:0005524]; lysine-tRNA ligase activity [GO:0004824]; tRNA binding [GO:0000049]	cytoplasm [GO:0005737]	dominant_protein
Strep_C22092	Strep_C22092A0	1	0.0071428571428571	Q82I15	A0A5P2BG76	G2NLW3,A0A089XG73,A0A5P8KAD8	132	132	Q82I15			Phosphomannomutase	GO:0005975;GO:0006166;GO:0000287;GO:0008973	carbohydrate metabolic process [GO:0005975]; purine ribonucleoside salvage [GO:0006166]	magnesium ion binding [GO:0000287]; phosphopentomutase activity [GO:0008973]		dominant_protein
Strep_C22458	Strep_C22458A0	1	0.0071428571428571	D7BZ94	A0A0F7NCJ4	Q82HW1,S5UW27,A0A5J6IF10	140	140	D7BZ94			Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	GO:0009061;GO:0022900;GO:0006099;GO:0009055;GO:0050660;GO:0033765;GO:0008177;GO:0005886	anaerobic respiration [GO:0009061]; electron transport chain [GO:0022900]; tricarboxylic acid cycle [GO:0006099]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; steroid dehydrogenase activity, acting on the CH-CH group of donors [GO:0033765]; succinate dehydrogenase (quinone) activity [GO:0008177]	plasma membrane [GO:0005886]	dominant_protein
Strep_C22576	Strep_C22576A18	2	0.0142857142857142	A0A3G4VRW0	A0A0F7CMW3	A0A1L6PV90,A0A1W5ZAP3,A0A7G6XPG4	132	139	A0A0F7CMW3			AAA ATPase forming ring-shaped complexes (ARC)	GO:0019941;GO:0010498;GO:0005524;GO:0016887;GO:0000502	modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	proteasome complex [GO:0000502]	cluster_representative
Strep_C22744	Strep_C22744A18	2	0.0142857142857142	A0A0M4E5E2	A0A5B7UV66	A0A7H8ZRW9,A0A1V0UDS9,A0A5P2DQ87	119	122	A0A1V0UDS9			Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	GO:0006189;GO:0009113;GO:0051539;GO:0004044;GO:0000287	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	4 iron, 4 sulfur cluster binding [GO:0051539]; amidophosphoribosyltransferase activity [GO:0004044]; magnesium ion binding [GO:0000287]		alternative_protein_2
Strep_C22878	Strep_C22878A10	2	0.0142857142857142	N0CJG2	D7BR03	D7C2Q7,A0A0B5DFM2,A0A5J6FG20	144	140	N0CJG2			CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	GO:0044210;GO:0019856;GO:0005524;GO:0003883;GO:0004359;GO:0042802;GO:0046872;GO:0097268;GO:0005829	'de novo' CTP biosynthetic process [GO:0044210]; pyrimidine nucleobase biosynthetic process [GO:0019856]	ATP binding [GO:0005524]; CTP synthase activity [GO:0003883]; glutaminase activity [GO:0004359]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]	cytoophidium [GO:0097268]; cytosol [GO:0005829]	dominant_protein
Strep_C23102	Strep_C23102A0	1	0.0071428571428571	D7BX82	A0A346C126	Q82HL2,S5V4J2,A0A5Q0LG28	143	139	D7BX82			Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	GO:0019556;GO:0019557;GO:0016153;GO:0005737	L-histidine catabolic process to glutamate and formamide [GO:0019556]; L-histidine catabolic process to glutamate and formate [GO:0019557]	urocanate hydratase activity [GO:0016153]	cytoplasm [GO:0005737]	dominant_protein
Strep_C23117	Strep_C23117A0	1	0.0071428571428571	D7CC46	A0A5B8JL53	Q82JY5,S5VNE1,A0A5J6I933	139	139	D7CC46			Thiamine transport system permease protein	GO:0055085;GO:0005886	transmembrane transport [GO:0055085]		plasma membrane [GO:0005886]	dominant_protein
Strep_C23414	Strep_C23414A0	1	0.0071428571428571	D7C8Z5	A0A7T1TD32	Q82FA1,S5UY01,A0A5P9WN14	138	138	D7C8Z5			Dehydrogenase	GO:0010133;GO:0003842;GO:0009898	proline catabolic process to glutamate [GO:0010133]	1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]	cytoplasmic side of plasma membrane [GO:0009898]	dominant_protein
Strep_C23946	Strep_C23946A38	2	0.0142857142857142	A0A1V0UHN3	A0A5P2D093	D7CAH2,Q82K46,S5V2M5	139	140	A0A1V0UHN3			Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	GO:0006433;GO:0002161;GO:0005524;GO:0004827;GO:0005829	prolyl-tRNA aminoacylation [GO:0006433]	aminoacyl-tRNA deacylase activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]	cytosol [GO:0005829]	dominant_protein
Strep_C23998	Strep_C23998A0	1	0.0071428571428571	D7BRE5	A0A0F7W329	Q827F0,S5VCI2,A0A5J6I4Q3	141	140	D7BRE5			Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	GO:0009401;GO:0016301;GO:0046872;GO:0008965;GO:0005737	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	kinase activity [GO:0016301]; metal ion binding [GO:0046872]; phosphoenolpyruvate-protein phosphotransferase activity [GO:0008965]	cytoplasm [GO:0005737]	dominant_protein
Strep_C24030	Strep_C24030A0	1	0.0071428571428571	D7BY66	A0A3G4W3T6	Q826W5,N0CRY1,A0A0B5D826	142	137	D7BY66			DUF885 domain-containing protein					dominant_protein
Strep_C24093	Strep_C24093A5	3	0.0214285714285714	B1VXY8	A0A2K8PDA3	A0A0M4DMF4,A0A1W5YWT9,A0A6C0QBE4	164	140	B1VXY8			Ribonuclease J (RNase J) (EC 3.1.-.-)	GO:0006364;GO:0004534;GO:0003723;GO:0004521;GO:0008270;GO:0005737	rRNA processing [GO:0006364]	5'-3' RNA exonuclease activity [GO:0004534]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	dominant_protein
