gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C17590	Strep_C17590A2	2	0.2222222222222222	WP_003972414.1	WP_086769740.1	WP_328836212.1,WP_045556654.1,WP_063807178.1	7	8
Strep_C17591	Strep_C17591A0	1	0.1111111111111111	WP_086770975.1	WP_086770975.1	WP_010352843.1	2	2
Strep_C17592	Strep_C17592A0	1	0.1111111111111111	WP_086771211.1	WP_086771211.1	WP_045558983.1,WP_013000758.1,WP_086797202.1	4	4
Strep_C17593	Strep_C17593A0	1	0.1111111111111111	WP_328834956.1	WP_150469233.1		2	2
Strep_C17594	Strep_C17594A0	1	0.1111111111111111	WP_369276711.1	WP_369276711.1		1	1
Strep_C17595	Strep_C17595A0	1	0.1111111111111111	WP_369276750.1	WP_369276750.1		1	1
Strep_C17596	Strep_C17596A0	1	0.1111111111111111	WP_046709188.1	WP_369277765.1	WP_015508185.1,WP_045557300.1	4	4
Strep_C17597	Strep_C17597A3	2	0.2222222222222222	WP_003973594.1	WP_369279276.1	WP_045558904.1,WP_037695455.1,WP_003950911.1	7	9
Strep_C17598	Strep_C17598A0	1	0.1111111111111111	WP_037701019.1	WP_369279433.1	WP_016327412.1,WP_193381301.1,WP_161270562.1	8	8
Strep_C17599	Strep_C17599A0	1	0.1111111111111111	WP_369280356.1	WP_369280356.1		1	1
Strep_C176	Strep_C176A0	1	0.1111111111111111	WP_013004148.1	WP_013004148.1		1	1
Strep_C1760	Strep_C1760A0	1	0.1111111111111111	WP_011039424.1	WP_011039424.1		1	1
Strep_C17600	Strep_C17600A0	1	0.1111111111111111	WP_369280418.1	WP_369280418.1		1	1
Strep_C17601	Strep_C17601A3	2	0.2222222222222222	WP_003977171.1	WP_003947212.1	WP_045557086.1,WP_046709843.1,WP_086770157.1	7	9
Strep_C17602	Strep_C17602A0	1	0.1111111111111111	WP_003949255.1	WP_003949255.1		1	1
Strep_C17603	Strep_C17603A0	1	0.1111111111111111	WP_003950589.1	WP_003950589.1		1	1
Strep_C17604	Strep_C17604A0	1	0.1111111111111111	WP_003951968.1	WP_003951968.1		1	1
Strep_C17605	Strep_C17605A0	1	0.1111111111111111	WP_003952272.1	WP_003952272.1		1	1
Strep_C17606	Strep_C17606A0	1	0.1111111111111111	WP_008407886.1	WP_008407886.1		1	1
Strep_C17607	Strep_C17607A0	1	0.1111111111111111	WP_008412382.1	WP_008412382.1		1	1
Strep_C17608	Strep_C17608A0	1	0.1111111111111111	WP_008414941.1	WP_008414941.1		1	1
Strep_C17609	Strep_C17609A0	1	0.1111111111111111	WP_015507910.1	WP_015507910.1		1	1
Strep_C1761	Strep_C1761A0	1	0.1111111111111111	WP_010355340.1	WP_010355340.1		1	1
Strep_C17610	Strep_C17610A0	1	0.1111111111111111	WP_015508000.1	WP_015508000.1		1	1
Strep_C17611	Strep_C17611A2	2	0.2222222222222222	WP_003977126.1	WP_015508117.1	WP_150470221.1	3	4
Strep_C17612	Strep_C17612A0	1	0.1111111111111111	WP_234479558.1	WP_234479558.1		1	1
Strep_C17613	Strep_C17613A0	1	0.1111111111111111	WP_235208967.1	WP_235208967.1		1	1
Strep_C17614	Strep_C17614A0	1	0.1111111111111111	WP_369278849.1	WP_003974715.1	WP_003951819.1,WP_045562496.1,WP_011029538.1	7	7
Strep_C17615	Strep_C17615A0	1	0.1111111111111111	WP_328834816.1	WP_003975223.1	WP_328837862.1,WP_010351565.1,WP_369277303.1	11	9
Strep_C17616	Strep_C17616A0	1	0.1111111111111111	WP_003975478.1	WP_003975478.1	WP_173943984.1	2	2
Strep_C17617	Strep_C17617A0	1	0.1111111111111111	WP_016326607.1	WP_016326607.1		1	1
Strep_C17618	Strep_C17618A0	2	0.2222222222222222	WP_016327688.1	WP_016327688.1		1	2
Strep_C17619	Strep_C17619A1	2	0.2222222222222222	WP_063628660.1	WP_063628660.1	WP_173531661.1	2	3
Strep_C1762	Strep_C1762A0	1	0.1111111111111111	WP_029184562.1	WP_029184562.1		1	1
Strep_C17620	Strep_C17620A3	2	0.2222222222222222	WP_030871078.1	WP_078853424.1	WP_328840215.1,WP_150470065.1,WP_015508165.1	9	9
Strep_C17621	Strep_C17621A0	1	0.1111111111111111	WP_328838097.1	WP_093790285.1	WP_192361428.1	3	3
Strep_C17622	Strep_C17622A0	1	0.1111111111111111	WP_237310184.1	WP_237310184.1		1	1
Strep_C17623	Strep_C17623A0	1	0.1111111111111111	WP_237312225.1	WP_237312225.1	WP_225618834.1	2	2
Strep_C17624	Strep_C17624A0	1	0.1111111111111111	WP_237314691.1	WP_237314691.1		1	1
Strep_C17625	Strep_C17625A0	1	0.1111111111111111	WP_011028987.1	WP_011028987.1		1	1
Strep_C17626	Strep_C17626A0	1	0.1111111111111111	WP_011029031.1	WP_011029031.1		1	1
Strep_C17627	Strep_C17627A0	1	0.1111111111111111	WP_011031673.1	WP_011031673.1		1	1
Strep_C17628	Strep_C17628A0	1	0.1111111111111111	WP_011039511.1	WP_011039511.1		1	1
Strep_C17629	Strep_C17629A0	1	0.1111111111111111	WP_161270108.1	WP_161270108.1		1	1
Strep_C1763	Strep_C1763A0	1	0.1111111111111111	WP_050987439.1	WP_050987439.1		1	1
Strep_C17630	Strep_C17630A0	1	0.1111111111111111	WP_237530521.1	WP_237530521.1		1	1
Strep_C17631	Strep_C17631A0	1	0.1111111111111111	WP_012999102.1	WP_012999102.1		1	1
Strep_C17632	Strep_C17632A2	2	0.2222222222222222	WP_003975710.1	WP_013003048.1	WP_327345334.1,WP_150471376.1,WP_045556292.1	7	8
Strep_C17633	Strep_C17633A0	1	0.1111111111111111	WP_045560608.1	WP_013003313.1	WP_192332941.1	3	3
Strep_C17634	Strep_C17634A0	1	0.1111111111111111	WP_328839116.1	WP_013003468.1	WP_229894482.1	3	3
Strep_C17635	Strep_C17635A0	1	0.1111111111111111	WP_328838455.1	WP_192361705.1	WP_010351221.1	3	3
Strep_C17636	Strep_C17636A0	1	0.1111111111111111	WP_225617263.1	WP_225617263.1		1	1
Strep_C17637	Strep_C17637A0	1	0.1111111111111111	WP_010351224.1	WP_010351224.1		1	1
Strep_C17638	Strep_C17638A0	1	0.1111111111111111	WP_010354537.1	WP_010354537.1		1	1
Strep_C17639	Strep_C17639A0	1	0.1111111111111111	WP_010357551.1	WP_010357551.1		1	1
Strep_C1764	Strep_C1764A0	1	0.1111111111111111	WP_328840782.1	WP_328840782.1	WP_369280292.1,WP_237311595.1,WP_192365884.1	4	4
Strep_C17640	Strep_C17640A0	1	0.1111111111111111	WP_010358182.1	WP_010358182.1		1	1
Strep_C17641	Strep_C17641A3	2	0.2222222222222222	WP_011030451.1	WP_010358953.1	WP_328835524.1,WP_150473071.1,WP_150473173.1	9	8
Strep_C17642	Strep_C17642A0	1	0.1111111111111111	WP_328835999.1	WP_010359384.1	WP_150473821.1,WP_003977925.1,WP_045561581.1	8	8
Strep_C17643	Strep_C17643A0	1	0.1111111111111111	WP_010361029.1	WP_010361029.1		1	1
Strep_C17644	Strep_C17644A0	1	0.1111111111111111	WP_029183450.1	WP_029183450.1		1	1
Strep_C17645	Strep_C17645A0	1	0.1111111111111111	WP_029183562.1	WP_029183562.1		1	1
Strep_C17646	Strep_C17646A0	1	0.1111111111111111	WP_029184404.1	WP_029184404.1		1	1
Strep_C17647	Strep_C17647A0	2	0.2222222222222222	WP_005476003.1	WP_005476003.1	WP_003975365.1,WP_013001822.1,WP_020129286.1	6	9
Strep_C17648	Strep_C17648A3	2	0.2222222222222222	WP_007447704.1	WP_037701619.1	WP_045557177.1,WP_086772228.1,WP_010636594.1	7	9
Strep_C17649	Strep_C17649A0	1	0.1111111111111111	WP_319688966.1	WP_319688966.1		1	1
Strep_C1765	Strep_C1765A0	1	0.1111111111111111	WP_003946525.1	WP_003946525.1		1	1
Strep_C17650	Strep_C17650A0	1	0.1111111111111111	WP_328837803.1	WP_328837803.1		1	1
Strep_C17651	Strep_C17651A0	1	0.1111111111111111	WP_328838213.1	WP_328838213.1	WP_150471799.1,WP_237314042.1,WP_013002311.1	6	6
Strep_C17652	Strep_C17652A0	1	0.1111111111111111	WP_328838565.1	WP_328838565.1	WP_013002802.1	2	2
Strep_C17653	Strep_C17653A0	1	0.1111111111111111	WP_328840403.1	WP_328840403.1	WP_369277685.1,WP_003946815.1,WP_003977598.1	9	9
Strep_C17654	Strep_C17654A0	1	0.1111111111111111	WP_328840702.1	WP_328840702.1	WP_012998943.1	2	2
Strep_C17655	Strep_C17655A0	1	0.1111111111111111	WP_328841912.1	WP_328841912.1		1	1
Strep_C17656	Strep_C17656A2	2	0.2222222222222222	WP_003977570.1	WP_150469895.1	WP_328840364.1,WP_010360417.1	4	5
Strep_C17657	Strep_C17657A0	1	0.1111111111111111	WP_150473181.1	WP_150473181.1		1	1
Strep_C17658	Strep_C17658A0	1	0.1111111111111111	WP_328735320.1	WP_328735320.1		1	1
Strep_C17659	Strep_C17659A2	2	0.2222222222222222	WP_003973067.1	WP_369277136.1	WP_328839390.1,WP_237310353.1,WP_086805273.1	6	7
Strep_C1766	Strep_C1766A0	1	0.1111111111111111	WP_011029594.1	WP_011029594.1		1	1
Strep_C17660	Strep_C17660A0	1	0.1111111111111111	WP_369279256.1	WP_369279256.1		1	1
Strep_C17661	Strep_C17661A0	1	0.1111111111111111	WP_369279516.1	WP_369279516.1		1	1
Strep_C17662	Strep_C17662A0	1	0.1111111111111111	WP_328835266.1	WP_369280566.1		2	2
Strep_C17663	Strep_C17663A0	1	0.1111111111111111	WP_369280627.1	WP_369280627.1		1	1
Strep_C17664	Strep_C17664A0	1	0.1111111111111111	WP_003947883.1	WP_003947883.1		1	1
Strep_C17665	Strep_C17665A0	1	0.1111111111111111	WP_328837479.1	WP_003948685.1		2	2
Strep_C17666	Strep_C17666A0	1	0.1111111111111111	WP_003949701.1	WP_003949701.1		1	1
Strep_C17667	Strep_C17667A0	1	0.1111111111111111	WP_003950108.1	WP_003950108.1		1	1
Strep_C17668	Strep_C17668A0	1	0.1111111111111111	WP_003951845.1	WP_003951845.1		1	1
Strep_C17669	Strep_C17669A0	1	0.1111111111111111	WP_015506740.1	WP_015506740.1		1	1
Strep_C1767	Strep_C1767A0	1	0.1111111111111111	WP_011039397.1	WP_011039397.1		1	1
Strep_C17670	Strep_C17670A0	1	0.1111111111111111	WP_015507832.1	WP_015507832.1		1	1
Strep_C17671	Strep_C17671A0	1	0.1111111111111111	WP_015508003.1	WP_015508003.1	WP_003972602.1,WP_011030824.1	3	3
Strep_C17672	Strep_C17672A0	1	0.1111111111111111	WP_031178018.1	WP_031178018.1		1	1
Strep_C17673	Strep_C17673A0	1	0.1111111111111111	WP_235208942.1	WP_235208942.1		1	1
Strep_C17674	Strep_C17674A0	2	0.2222222222222222	WP_003971514.1	WP_003971514.1		1	2
Strep_C17675	Strep_C17675A0	2	0.2222222222222222	WP_003971974.1	WP_003971974.1		1	2
Strep_C17676	Strep_C17676A0	1	0.1111111111111111	WP_003972639.1	WP_003972639.1	WP_011030795.1	2	2
Strep_C17677	Strep_C17677A1	2	0.2222222222222222	WP_003972873.1	WP_003972873.1	WP_119582829.1,WP_045559869.1,WP_012999908.1	6	7
Strep_C17678	Strep_C17678A0	1	0.1111111111111111	WP_328838708.1	WP_003973543.1	WP_011030258.1,WP_013000566.1,WP_010350040.1	5	5
Strep_C17679	Strep_C17679A0	1	0.1111111111111111	WP_003974516.1	WP_003974516.1	WP_011029673.1	2	2
Strep_C1768	Strep_C1768A1	2	0.2222222222222222	WP_003975145.1	WP_003975145.1	WP_369278814.1,WP_010351693.1	3	4
Strep_C17680	Strep_C17680A0	1	0.1111111111111111	WP_003974550.1	WP_003974550.1	WP_011029649.1	2	2
Strep_C17681	Strep_C17681A0	1	0.1111111111111111	WP_003975492.1	WP_003975492.1	WP_011028922.1	2	2
Strep_C17682	Strep_C17682A0	1	0.1111111111111111	WP_003976561.1	WP_003976561.1		1	1
Strep_C17683	Strep_C17683A0	1	0.1111111111111111	WP_003976943.1	WP_003976943.1	WP_011028025.1	2	2
Strep_C17684	Strep_C17684A0	1	0.1111111111111111	WP_003977820.1	WP_003977820.1		1	1
Strep_C17685	Strep_C17685A0	1	0.1111111111111111	WP_003978626.1	WP_003978626.1	WP_011026950.1	2	2
Strep_C17686	Strep_C17686A0	2	0.2222222222222222	WP_011028791.1	WP_011028791.1	WP_029184021.1	2	3
Strep_C17687	Strep_C17687A0	1	0.1111111111111111	WP_328839356.1	WP_016325481.1		2	2
Strep_C17688	Strep_C17688A0	1	0.1111111111111111	WP_328835550.1	WP_016325485.1	WP_369277647.1,WP_045562082.1,WP_192364523.1	5	5
Strep_C17689	Strep_C17689A0	1	0.1111111111111111	WP_016326927.1	WP_016326927.1	WP_161270160.1	2	2
Strep_C1769	Strep_C1769A0	1	0.1111111111111111	WP_037723796.1	WP_037723796.1		1	1
Strep_C17690	Strep_C17690A0	2	0.2222222222222222	WP_046247840.1	WP_046247840.1		1	2
Strep_C17691	Strep_C17691A0	1	0.1111111111111111	WP_186009698.1	WP_186009698.1		1	1
Strep_C17692	Strep_C17692A2	2	0.2222222222222222	WP_003973517.1	WP_045562478.1	WP_328836904.1,WP_369279316.1,WP_013000521.1	7	8
Strep_C17693	Strep_C17693A0	1	0.1111111111111111	WP_078853787.1	WP_078853787.1	WP_192360905.1	2	2
Strep_C17694	Strep_C17694A0	1	0.1111111111111111	WP_319128969.1	WP_093789664.1	WP_150469947.1,WP_013005153.1,WP_192362717.1	5	5
Strep_C17695	Strep_C17695A0	1	0.1111111111111111	WP_237310436.1	WP_237310436.1		1	1
Strep_C17696	Strep_C17696A0	1	0.1111111111111111	WP_237310533.1	WP_237310533.1	WP_011029060.1	2	2
Strep_C17697	Strep_C17697A0	1	0.1111111111111111	WP_237313602.1	WP_237313602.1		1	1
Strep_C17698	Strep_C17698A0	1	0.1111111111111111	WP_016327616.1	WP_011030677.1		2	2
Strep_C17699	Strep_C17699A0	1	0.1111111111111111	WP_161270094.1	WP_161270094.1		1	1
Strep_C177	Strep_C177A0	1	0.1111111111111111	WP_010359168.1	WP_010359168.1		1	1
Strep_C1770	Strep_C1770A0	1	0.1111111111111111	WP_192332623.1	WP_192332623.1		1	1
Strep_C17700	Strep_C17700A0	1	0.1111111111111111	WP_012998055.1	WP_012998055.1		1	1
Strep_C17701	Strep_C17701A0	1	0.1111111111111111	WP_012999312.1	WP_012999312.1		1	1
Strep_C17702	Strep_C17702A0	1	0.1111111111111111	WP_013000395.1	WP_013000395.1		1	1
Strep_C17703	Strep_C17703A0	1	0.1111111111111111	WP_013003628.1	WP_013003628.1		1	1
Strep_C17704	Strep_C17704A0	1	0.1111111111111111	WP_013005563.1	WP_013005563.1		1	1
Strep_C17705	Strep_C17705A0	1	0.1111111111111111	WP_013006336.1	WP_013006336.1	WP_192360999.1,WP_029184567.1	3	3
Strep_C17706	Strep_C17706A0	1	0.1111111111111111	WP_037725095.1	WP_037725095.1		1	1
Strep_C17707	Strep_C17707A0	1	0.1111111111111111	WP_328835264.1	WP_173402840.1		2	2
Strep_C17708	Strep_C17708A0	1	0.1111111111111111	WP_003947639.1	WP_086797511.1		2	2
Strep_C17709	Strep_C17709A0	1	0.1111111111111111	WP_086798910.1	WP_086798910.1		1	1
Strep_C1771	Strep_C1771A0	1	0.1111111111111111	WP_010353493.1	WP_010353493.1		1	1
Strep_C17710	Strep_C17710A0	1	0.1111111111111111	WP_328839741.1	WP_192362390.1	WP_045555288.1	3	3
Strep_C17711	Strep_C17711A0	1	0.1111111111111111	WP_328836120.1	WP_272877159.1	WP_328842008.1,WP_010355913.1,WP_003972293.1	12	7
Strep_C17712	Strep_C17712A0	1	0.1111111111111111	WP_328839481.1	WP_010351961.1	WP_369278125.1,WP_003947827.1,WP_003976458.1	9	9
Strep_C17713	Strep_C17713A0	1	0.1111111111111111	WP_010352231.1	WP_010352231.1		1	1
Strep_C17714	Strep_C17714A2	2	0.2222222222222222	WP_045559814.1	WP_010353229.1	WP_328836534.1,WP_086772445.1,WP_012999858.1	5	6
Strep_C17715	Strep_C17715A4	2	0.2222222222222222	WP_045558889.1	WP_010353243.1	WP_046708624.1,WP_086770812.1,WP_003950933.1	8	9
Strep_C17716	Strep_C17716A3	2	0.2222222222222222	WP_003976190.1	WP_010355324.1	WP_086747081.1,WP_150470978.1,WP_003948038.1	8	9
Strep_C17717	Strep_C17717A0	1	0.1111111111111111	WP_010356867.1	WP_010356867.1		1	1
Strep_C17718	Strep_C17718A0	1	0.1111111111111111	WP_086772018.1	WP_010357202.1	WP_016325549.1,WP_003977916.1	4	4
Strep_C17719	Strep_C17719A0	1	0.1111111111111111	WP_029184049.1	WP_029184049.1		1	1
Strep_C1772	Strep_C1772A0	1	0.1111111111111111	WP_328837805.1	WP_328837805.1		1	1
Strep_C17720	Strep_C17720A0	1	0.1111111111111111	WP_158002857.1	WP_158002857.1		1	1
Strep_C17721	Strep_C17721A0	1	0.1111111111111111	WP_319167453.1	WP_319167453.1		1	1
Strep_C17722	Strep_C17722A3	2	0.2222222222222222	WP_007387684.1	WP_037695422.1	WP_365272368.1,WP_003950895.1,WP_045558915.1	8	9
Strep_C17723	Strep_C17723A3	2	0.2222222222222222	WP_003973145.1	WP_037700766.1	WP_086769933.1,WP_003951351.1,WP_045561056.1	8	9
Strep_C17724	Strep_C17724A1	2	0.2222222222222222	WP_045557068.1	WP_037701854.1	WP_013004846.1,WP_010350352.1	4	5
Strep_C17725	Strep_C17725A2	2	0.2222222222222222	WP_016327210.1	WP_319055049.1	WP_190046500.1,WP_045559098.1,WP_013000881.1	7	8
Strep_C17726	Strep_C17726A0	1	0.1111111111111111	WP_319071741.1	WP_319071741.1		1	1
Strep_C17727	Strep_C17727A0	1	0.1111111111111111	WP_328834649.1	WP_328834649.1		1	1
Strep_C17728	Strep_C17728A0	1	0.1111111111111111	WP_328834684.1	WP_328834684.1	WP_328841907.1	2	1
Strep_C17729	Strep_C17729A0	1	0.1111111111111111	WP_328834810.1	WP_328834810.1	WP_003974576.1,WP_045559747.1,WP_011029635.1	5	5
Strep_C1773	Strep_C1773A0	1	0.1111111111111111	WP_328840444.1	WP_328840444.1	WP_237311255.1,WP_192362852.1	3	3
Strep_C17730	Strep_C17730A0	1	0.1111111111111111	WP_328835154.1	WP_328835154.1		1	1
Strep_C17731	Strep_C17731A0	1	0.1111111111111111	WP_328836479.1	WP_328836479.1		1	1
Strep_C17732	Strep_C17732A0	1	0.1111111111111111	WP_328839314.1	WP_328839314.1	WP_045557447.1,WP_013003784.1,WP_192332580.1	4	4
Strep_C17733	Strep_C17733A2	2	0.2222222222222222	WP_003976466.1	WP_328839489.1	WP_150470746.1,WP_045557964.1,WP_013004087.1	7	8
Strep_C17734	Strep_C17734A1	2	0.2222222222222222	WP_045560953.1	WP_328839852.1	WP_013004509.1	3	4
Strep_C17735	Strep_C17735A0	1	0.1111111111111111	WP_328841268.1	WP_328841268.1	WP_013006053.1	2	2
Strep_C17736	Strep_C17736A0	1	0.1111111111111111	WP_328841297.1	WP_328841297.1	WP_045555492.1,WP_013006071.1,WP_192363054.1	4	4
Strep_C17737	Strep_C17737A0	1	0.1111111111111111	WP_328841827.1	WP_328841827.1	WP_045562210.1,WP_086803811.1	3	3
Strep_C17738	Strep_C17738A2	2	0.2222222222222222	WP_016325539.1	WP_328842064.1	WP_150474810.1,WP_010359373.1	4	5
Strep_C17739	Strep_C17739A0	1	0.1111111111111111	WP_328842091.1	WP_328842091.1	WP_086765072.1,WP_016327715.1,WP_045556884.1	8	8
Strep_C1774	Strep_C1774A0	1	0.1111111111111111	WP_328840505.1	WP_328840505.1		1	1
Strep_C17740	Strep_C17740A0	1	0.1111111111111111	WP_365266496.1	WP_365266496.1		1	1
Strep_C17741	Strep_C17741A0	1	0.1111111111111111	WP_369276606.1	WP_369276606.1		1	1
Strep_C17742	Strep_C17742A0	1	0.1111111111111111	WP_369279278.1	WP_369279278.1	WP_045558895.1,WP_013000614.1,WP_060883260.1	5	5
Strep_C17743	Strep_C17743A0	1	0.1111111111111111	WP_003946581.1	WP_003946581.1		1	1
Strep_C17744	Strep_C17744A0	1	0.1111111111111111	WP_003948239.1	WP_003948239.1		1	1
Strep_C17745	Strep_C17745A0	1	0.1111111111111111	WP_003949014.1	WP_003949014.1		1	1
Strep_C17746	Strep_C17746A0	1	0.1111111111111111	WP_003949975.1	WP_003949975.1		1	1
Strep_C17747	Strep_C17747A0	1	0.1111111111111111	WP_003951364.1	WP_003951364.1		1	1
Strep_C17748	Strep_C17748A0	1	0.1111111111111111	WP_008405027.1	WP_008405027.1		1	1
Strep_C17749	Strep_C17749A0	1	0.1111111111111111	WP_008405917.1	WP_008405917.1		1	1
Strep_C1775	Strep_C1775A0	1	0.1111111111111111	WP_369280221.1	WP_369280221.1	WP_040837558.1	2	2
Strep_C17750	Strep_C17750A0	1	0.1111111111111111	WP_008412263.1	WP_008412263.1		1	1
Strep_C17751	Strep_C17751A3	2	0.2222222222222222	WP_003972232.1	WP_015506752.1	WP_328836077.1,WP_150473700.1,WP_093788706.1	8	9
Strep_C17752	Strep_C17752A0	1	0.1111111111111111	WP_015507303.1	WP_015507303.1		1	1
Strep_C17753	Strep_C17753A0	1	0.1111111111111111	WP_015507342.1	WP_015507342.1		1	1
Strep_C17754	Strep_C17754A0	1	0.1111111111111111	WP_037696306.1	WP_049978838.1	WP_045555800.1,WP_013004314.1,WP_086799957.1	6	6
Strep_C17755	Strep_C17755A0	1	0.1111111111111111	WP_328836838.1	WP_003973412.1	WP_365275702.1,WP_003951113.1,WP_237313218.1	9	9
Strep_C17756	Strep_C17756A0	1	0.1111111111111111	WP_003949591.1	WP_003974699.1	WP_011029548.1	3	3
Strep_C17757	Strep_C17757A4	2	0.2222222222222222	WP_045560737.1	WP_003975811.1	WP_328838835.1,WP_369278488.1,WP_003950469.1	8	9
Strep_C17758	Strep_C17758A0	2	0.2222222222222222	WP_003976227.1	WP_003976227.1		1	2
Strep_C17759	Strep_C17759A0	2	0.2222222222222222	WP_003976493.1	WP_003976493.1		1	2
Strep_C1776	Strep_C1776A0	1	0.1111111111111111	WP_369280324.1	WP_369280324.1		1	1
Strep_C17760	Strep_C17760A3	2	0.2222222222222222	WP_003976712.1	WP_003976712.1	WP_328839710.1,WP_150470568.1,WP_003947601.1	8	9
Strep_C17761	Strep_C17761A0	2	0.2222222222222222	WP_003977730.1	WP_003977730.1		1	2
Strep_C17762	Strep_C17762A0	2	0.2222222222222222	WP_003978773.1	WP_003978773.1		1	2
Strep_C17763	Strep_C17763A0	2	0.2222222222222222	WP_011031179.1	WP_011031179.1		1	2
Strep_C17764	Strep_C17764A0	1	0.1111111111111111	WP_016325579.1	WP_016325579.1		1	1
Strep_C17765	Strep_C17765A0	1	0.1111111111111111	WP_016326979.1	WP_016326979.1		1	1
Strep_C17766	Strep_C17766A0	2	0.2222222222222222	WP_016327844.1	WP_016327844.1		1	2
Strep_C17767	Strep_C17767A0	1	0.1111111111111111	WP_016328118.1	WP_016328118.1	WP_011031734.1	2	2
Strep_C17768	Strep_C17768A0	1	0.1111111111111111	WP_128146028.1	WP_128146028.1		1	1
Strep_C17769	Strep_C17769A0	1	0.1111111111111111	WP_045561881.1	WP_045561881.1	WP_086796820.1	2	2
Strep_C1777	Strep_C1777A0	1	0.1111111111111111	WP_328838824.1	WP_015507211.1	WP_369278492.1,WP_003975800.1,WP_045560745.1	9	9
Strep_C17770	Strep_C17770A0	1	0.1111111111111111	WP_045561997.1	WP_045561997.1		1	1
Strep_C17771	Strep_C17771A0	1	0.1111111111111111	WP_045563522.1	WP_045563522.1		1	1
Strep_C17772	Strep_C17772A0	1	0.1111111111111111	WP_328840020.1	WP_193381918.1	WP_013004737.1,WP_192364612.1	4	4
Strep_C17773	Strep_C17773A0	1	0.1111111111111111	WP_234442864.1	WP_234442864.1		1	1
Strep_C17774	Strep_C17774A0	1	0.1111111111111111	WP_237309948.1	WP_237309948.1		1	1
Strep_C17775	Strep_C17775A0	1	0.1111111111111111	WP_328839060.1	WP_237310214.1	WP_086804647.1	3	3
Strep_C17776	Strep_C17776A0	1	0.1111111111111111	WP_327347203.1	WP_237311193.1	WP_086804996.1	3	3
Strep_C17777	Strep_C17777A0	1	0.1111111111111111	WP_003975193.1	WP_237313628.1	WP_030870682.1,WP_275874951.1	4	4
Strep_C17778	Strep_C17778A0	1	0.1111111111111111	WP_003978707.1	WP_003978707.1		1	1
Strep_C17779	Strep_C17779A0	1	0.1111111111111111	WP_011030670.1	WP_011030670.1		1	1
Strep_C1778	Strep_C1778A0	1	0.1111111111111111	WP_015507315.1	WP_015507315.1		1	1
Strep_C17780	Strep_C17780A0	1	0.1111111111111111	WP_012998561.1	WP_012998561.1		1	1
Strep_C17781	Strep_C17781A0	1	0.1111111111111111	WP_013003645.1	WP_013003645.1		1	1
Strep_C17782	Strep_C17782A0	1	0.1111111111111111	WP_013005065.1	WP_013005065.1		1	1
Strep_C17783	Strep_C17783A0	1	0.1111111111111111	WP_037723579.1	WP_037723579.1		1	1
Strep_C17784	Strep_C17784A0	1	0.1111111111111111	WP_328840302.1	WP_037729133.1		2	2
Strep_C17785	Strep_C17785A0	1	0.1111111111111111	WP_158512233.1	WP_158512233.1		1	1
Strep_C17786	Strep_C17786A0	1	0.1111111111111111	WP_086800370.1	WP_086800370.1		1	1
Strep_C17787	Strep_C17787A0	1	0.1111111111111111	WP_328838522.1	WP_192332260.1	WP_237309596.1,WP_013002758.1	4	4
Strep_C17788	Strep_C17788A1	2	0.2222222222222222	WP_011029450.1	WP_192332382.1	WP_328841171.1,WP_045558768.1,WP_045563298.1	8	7
Strep_C17789	Strep_C17789A0	1	0.1111111111111111	WP_192362030.1	WP_192362030.1	WP_010360464.1	2	2
Strep_C1779	Strep_C1779A0	1	0.1111111111111111	WP_328839400.1	WP_093789206.1	WP_037725134.1	3	3
Strep_C17790	Strep_C17790A0	1	0.1111111111111111	WP_237277007.1	WP_237277007.1		1	1
Strep_C17791	Strep_C17791A0	1	0.1111111111111111	WP_275875053.1	WP_275875053.1		1	1
Strep_C17792	Strep_C17792A0	1	0.1111111111111111	WP_319181951.1	WP_010351234.1	WP_003974652.1,WP_011029580.1	4	4
Strep_C17793	Strep_C17793A0	1	0.1111111111111111	WP_010354162.1	WP_010354162.1		1	1
Strep_C17794	Strep_C17794A0	1	0.1111111111111111	WP_010356552.1	WP_010356552.1		1	1
Strep_C17795	Strep_C17795A0	1	0.1111111111111111	WP_327341229.1	WP_010358132.1		2	2
Strep_C17796	Strep_C17796A0	1	0.1111111111111111	WP_010359415.1	WP_010359415.1		1	1
Strep_C17797	Strep_C17797A0	1	0.1111111111111111	WP_010360016.1	WP_010360016.1		1	1
Strep_C17798	Strep_C17798A0	1	0.1111111111111111	WP_010360853.1	WP_010360853.1		1	1
Strep_C17799	Strep_C17799A3	2	0.2222222222222222	WP_003973808.1	WP_029183381.1	WP_328837138.1,WP_073493073.1,WP_003950710.1	8	9
