genome	organism	origin_contig	origin_confidence	warnings	origin_position	chromosome_length	origin_relative_pos	origin_type	left_all_genes	left_all_leading	left_all_lagging	left_all_leading_prop	left_core_genes	left_core_leading	left_core_lagging	left_core_leading_prop	left_enrichment	left_pvalue_dir	left_pvalue_two	right_all_genes	right_all_leading	right_all_lagging	right_all_leading_prop	right_core_genes	right_core_leading	right_core_lagging	right_core_leading_prop	right_enrichment	right_pvalue_dir	right_pvalue_two	genome_M	genome_n_leading	genome_K_core	genome_x_core_leading	genome_pvalue	combined_enrichment	gtf_path	genome_q	sig_genome	combined_pvalue	combined_q	sig_combined	mean_enrichment
GCF_021383925.1	Streptomyces sp. BSE6.1 (strain=BSE6.1)	NZ_CP085300.1	real_real		3888838	8024352	0.4846295376872799	central	3503	1951	1552	0.5569511846988295	309	223	86	0.7216828478964401	0.16473166319761057	3.446881305492053e-10	6.893762610984106e-10	3587	2089	1498	0.5823808196264287	322	226	96	0.7018633540372671	0.11948253441083834	2.4205236847497384e-06	4.841047369499477e-06	7090	4040	631	449	1.1180901982113995e-14	0.14175229503396447	gtf_oriented/GCF_021383925.1_oriented.gtf	1.3344947527039286e-14	True	1.1180901982113995e-14	1.3344947527039286e-14	True	0.14210709880422445
GCF_021442415.2	Streptomyces sp. MH191 (strain=MH191)	NZ_CP150879.1	real_real		3349931	7101532	0.4717194825003957	central	2890	1556	1334	0.5384083044982699	308	215	93	0.698051948051948	0.1596436435536781	1.1557796346645287e-09	2.3115592693290573e-09	3119	1787	1332	0.5729400448861814	322	228	94	0.7080745341614907	0.13513448927530924	9.574868723542509e-08	1.9149737447085017e-07	6009	3343	630	443	1.0838383732815294e-15	0.14684243476055758	gtf_oriented/GCF_021442415.2_oriented.gtf	1.6021958561553042e-15	True	1.0838383732815294e-15	1.6021958561553042e-15	True	0.14738906641449367
GCF_021491675.1	Streptomyces sp. R527F (strain=R527F)	NZ_CP090837.1	real_real		3923661	7850089	0.4998237599599189	central	3445	1927	1518	0.5593613933236575	323	228	95	0.7058823529411765	0.146520959617519	1.0193574783339555e-08	2.038714956667911e-08	3336	1890	1446	0.5665467625899281	310	223	87	0.7193548387096774	0.15280807611974934	4.3679053769853805e-09	8.735810753970761e-09	6781	3817	633	451	3.2995552932551373e-16	0.14958392478938798	gtf_oriented/GCF_021491675.1_oriented.gtf	5.862769151009835e-16	True	3.2995552932551373e-16	5.862769151009835e-16	True	0.14966451786863416
GCF_021496465.1	Streptomyces collinus (strain=SQ)	NZ_CP052032.1	real_real		3549547	7491836	0.47378866809150655	central	2467	1392	1075	0.5642480745845156	299	220	79	0.7357859531772575	0.17153787859274183	5.159030195322896e-11	1.0318060390645792e-10	3350	1949	1401	0.5817910447761194	338	233	105	0.6893491124260355	0.10755806764991604	1.1812873724900904e-05	2.362574744980181e-05	5817	3341	637	453	3.348126884313355e-14	0.13679495680527143	gtf_oriented/GCF_021496465.1_oriented.gtf	3.797965392665645e-14	True	3.348126884313355e-14	3.797965392665645e-14	True	0.13954797312132894
GCF_021496785.1	Streptomyces sp. A1-5 (strain=A1-5)	NZ_CP054019.1	real_real		4733507	9459345	0.5004053663335041	central	3875	2105	1770	0.5432258064516129	276	178	98	0.644927536231884	0.10170172978027114	0.00024653744153730445	0.0004930748830746089	3910	2139	1771	0.5470588235294118	329	259	70	0.7872340425531915	0.2401752190237797	2.539442906846514e-21	5.078885813693028e-21	7785	4244	605	437	1.0462496687693252e-20	0.17716311830867792	gtf_oriented/GCF_021496785.1_oriented.gtf	8.77454722207874e-19	True	1.0462496687693252e-20	8.77454722207874e-19	True	0.17093847440202542
GCF_021545335.1	Streptomyces sp. GQFP (strain=GQFP)	NZ_CP089312.1	real_real		3165400	8306277	0.38108529248422607	central	2807	1467	1340	0.5226220163876024	161	112	49	0.6956521739130435	0.17303015752544104	3.2696685774713815e-06	6.539337154942763e-06	4400	2477	1923	0.5629545454545455	326	228	98	0.6993865030674846	0.13643195761293914	1.064243419285454e-07	2.128486838570908e-07	7207	3944	487	340	1.328380058238521e-12	0.15090621740385302	gtf_oriented/GCF_021545335.1_oriented.gtf	1.4173894090450039e-12	True	1.328380058238521e-12	1.4173894090450039e-12	True	0.1547310575691901
GCF_021665875.1	Streptomyces sp. AMCC400023 (strain=AMCC400023)	NZ_CP024989.1	real_real		5475670	10556231	0.5187144919431945	central	4606	2534	2072	0.5501519756838906	310	227	83	0.7322580645161291	0.18210608883223844	6.636809073863645e-12	1.327361814772729e-11	4306	2325	1981	0.5399442638179285	327	229	98	0.7003058103975535	0.16036154657962498	5.586818865636414e-10	1.1173637731272829e-09	8912	4859	637	456	4.134953953713952e-20	0.17063564481171567	gtf_oriented/GCF_021665875.1_oriented.gtf	1.5879218318386536e-18	True	4.134953953713952e-20	1.5879218318386536e-18	True	0.1712338177059317
GCF_022026295.1	Streptomyces sp. NBU3104 (strain=NBU3104)	NZ_CP091820.1	real_real		86795	7077739	0.01226309701445617	start	76	36	40	0.47368421052631576	25	17	8	0.68	0.20631578947368429	0.011085471827452884	0.022170943654905767	5909	2960	2949	0.5009307835505161	594	339	255	0.5707070707070707	0.0697762871565546	0.00019416204775125876	0.0003883240955025175	5985	2996	619	356	5.209061636541977e-05	0.07453636784475992	gtf_oriented/GCF_022026295.1_oriented.gtf	5.366911989164461e-05	True	5.209061636541977e-05	5.366911989164461e-05	True	0.13804603831511944
GCF_022220465.1	Streptomyces sp. TYQ1024 (strain=TYQ1024)	NZ_CP092051.1	real_real		3770431	7506783	0.5022698804534512	central	3126	1697	1429	0.5428662827895073	265	166	99	0.6264150943396226	0.08354881155011529	0.0025150395996059068	0.0050300791992118135	3188	1773	1415	0.5561480552070264	330	262	68	0.793939393939394	0.23779133873236757	1.4819342483636137e-21	2.9638684967272274e-21	6314	3470	595	428	3.489680611315035e-19	0.1697553522517654	gtf_oriented/GCF_022220465.1_oriented.gtf	4.5792997585898915e-18	True	3.489680611315035e-19	4.5792997585898915e-18	True	0.16067007514124143
GCF_022221585.1	Streptomyces inhibens (strain=NRRL30439)	NZ_CP084681.1	real_real		4618733	9695238	0.47639191528872216	central	3916	2124	1792	0.5423901940755873	272	171	101	0.6286764705882353	0.08628627651264797	0.0017757430012713621	0.0035514860025427242	4386	2413	1973	0.5501595987232102	323	252	71	0.7801857585139319	0.23002615979072172	3.713879613030953e-19	7.427759226061906e-19	8302	4537	595	423	1.1745145573183832e-17	0.16442954922272457	gtf_oriented/GCF_022221585.1_oriented.gtf	4.3988791698362324e-17	True	1.1745145573183832e-17	4.3988791698362324e-17	True	0.15815621815168485
GCF_022385335.1	Streptomyces deccanensis (strain=KCTC 19241)	NZ_CP092431.1	real_real		5157452	10101518	0.5105620759176988	central	4455	2395	2060	0.5375982042648709	319	229	90	0.7178683385579937	0.18027013429312277	6.384611519444062e-12	1.2769223038888125e-11	4149	2286	1863	0.5509761388286334	327	232	95	0.709480122324159	0.15850398349552564	7.062466844423757e-10	1.4124933688847513e-09	8604	4681	646	461	3.496448766302407e-20	0.16957301161674387	gtf_oriented/GCF_022385335.1_oriented.gtf	1.5626577921734161e-18	True	3.496448766302407e-20	1.5626577921734161e-18	True	0.1693870588943242
GCF_022414575.2	Streptomyces sp. MUM 178J (strain=MUM 178J)	NZ_CP140097.1	real_real		828667	6699249	0.12369550676501202	start	723	366	357	0.5062240663900415	72	33	39	0.4583333333333333	-0.04789073305670816	0.8366380221096673	0.4640363830428335	4926	2906	2020	0.5899309784815266	554	406	148	0.7328519855595668	0.14292100707804012	7.972412664994392e-14	1.5944825329988783e-13	5649	3272	626	439	1.736770465313954e-11	0.12206039464136542	gtf_oriented/GCF_022414575.2_oriented.gtf	1.8344729180226313e-11	True	1.736770465313954e-11	1.8344729180226313e-11	True	0.04751513701066598
GCF_022647665.1	Streptomyces formicae (strain=1H-GS9)	NZ_CP071872.1	real_real		2149	8176967	0.00026281138226435304	start	1	0	1	0.0	0	0	0	0.0	0.0			6950	3584	3366	0.51568345323741	622	312	310	0.5016077170418006	-0.014075736195609423	0.7818052929497645	0.48751879971807616	6951	3584	622	312	0.7806578056592528	-0.014001547812177217	gtf_oriented/GCF_022647665.1_oriented.gtf	0.7894433436650643	False	0.7806578056592528	0.7894433436650643	False	-0.0070378680978047115
GCF_022695595.1	Streptomyces sp. MST-110588 (strain=MST-110588)	NZ_CP074380.1	real_real		3884820	7915503	0.49078624567510115	central	3117	1766	1351	0.5665704202759063	298	193	105	0.6476510067114094	0.08108058643550309	0.0016914608701989174	0.0033829217403978347	3202	1774	1428	0.5540287320424735	253	201	52	0.7944664031620553	0.2404376711195818	7.707101329390101e-17	1.5414202658780203e-16	6319	3540	551	394	3.938896481525979e-15	0.1548482969433066	gtf_oriented/GCF_022695595.1_oriented.gtf	5.145515860601954e-15	True	3.938896481525979e-15	5.145515860601954e-15	True	0.16075912877754245
GCF_022699385.1	Streptomyces tubbatahanensis (strain=DSD3025)	NZ_CP093846.1	real_real		3897216	7759112	0.5022760336492114	central	3231	1796	1435	0.5558650572578149	267	188	79	0.704119850187266	0.1482547929294511	1.5960647472303215e-07	3.192129494460643e-07	3207	1834	1373	0.5718740255690676	288	213	75	0.7395833333333334	0.16770930776426574	4.882931297576973e-10	9.765862595153945e-10	6438	3630	555	401	5.834678048428466e-16	0.1586828207517862	gtf_oriented/GCF_022699385.1_oriented.gtf	9.35035029926498e-16	True	5.834678048428466e-16	9.35035029926498e-16	True	0.15798205034685842
GCF_022759525.1	Streptomyces mobaraensis (strain=DSM 40587)	NZ_CP094262.1	real_real		3770221	7633041	0.4939343310221968	central	3171	1723	1448	0.543361715547146	265	166	99	0.6264150943396226	0.08305337879247665	0.0026641748756164405	0.005328349751232881	3322	1840	1482	0.5538832028898254	329	261	68	0.7933130699088146	0.23942986701898916	1.2155066182310385e-21	2.431013236462077e-21	6493	3563	594	427	3.630041044450598e-19	0.17011041676065553	gtf_oriented/GCF_022759525.1_oriented.gtf	4.5792997585898915e-18	True	3.630041044450598e-19	4.5792997585898915e-18	True	0.1612416229057329
GCF_022760195.1	Streptomyces rimosus subsp. rimosus (strain=R7)	NZ_CP094298.1	real_real		4633081	9367482	0.49459192982703354	central	3826	2053	1773	0.53659174072138	274	175	99	0.6386861313868614	0.10209439066548132	0.0002512922297785546	0.0005025844595571092	4142	2341	1801	0.5651859005311444	335	262	73	0.7820895522388059	0.21690365170766157	4.306277892157004e-18	8.612555784314008e-18	7968	4394	609	437	1.5709149650227834e-18	0.16611396324213112	gtf_oriented/GCF_022760195.1_oriented.gtf	1.1423185121379546e-17	True	1.5709149650227834e-18	1.1423185121379546e-17	True	0.15949902118657144
GCF_022760275.1	Streptomyces sp. 891-h (strain=891-h)	NZ_CP050693.1	real_real		4003714	7803327	0.5130778192429972	central	3499	1936	1563	0.5533009431266076	274	192	82	0.7007299270072993	0.1474289838806917	1.4260934113359769e-07	2.8521868226719537e-07	3207	1858	1349	0.5793576551294044	295	216	79	0.7322033898305085	0.15284573470110407	8.256472144431837e-09	1.6512944288863675e-08	6706	3794	569	408	5.835936316559817e-15	0.15128544749423045	gtf_oriented/GCF_022760275.1_oriented.gtf	7.348956843075325e-15	True	5.835936316559817e-15	7.348956843075325e-15	True	0.1501373592908979
GCF_022807935.1	Streptomyces sp. HP-A2021 (strain=HP-A2021)	NZ_CP094344.1	real_real		4609275	9606473	0.479809291089456	central	4006	2144	1862	0.5351972041937094	310	221	89	0.7129032258064516	0.17770602161274218	2.228007536078821e-11	4.456015072157642e-11	4336	2520	1816	0.5811808118081181	327	227	100	0.6941896024464832	0.11300879063836511	8.010828545894504e-06	1.602165709178901e-05	8342	4664	637	448	5.8261618776137435e-15	0.1441981657757252	gtf_oriented/GCF_022807935.1_oriented.gtf	7.343999641320731e-15	True	5.8261618776137435e-15	7.343999641320731e-15	True	0.14535740612555365
GCF_022827705.1	Streptomyces sp. CB09030 (strain=CB09030)	NZ_CP094676.1	pseudo_dnaA_real_dnaN	dnaA pseudogene/partial used in pairing	1538	8368456	0.0001837853960157047	start	0	0	0	0.0	0	0	0	0.0	0.0			6983	3630	3353	0.5198338822855506	633	314	319	0.4960505529225908	-0.023783329362959793	0.9027661698030225	0.22470590977451294	6983	3630	633	314	0.9027661698030225	-0.023783329362959793	gtf_oriented/GCF_022827705.1_oriented.gtf	0.9068272262655853	False	0.9027661698030225	0.9068272262655853	False	-0.011891664681479897
GCF_022846655.1	Streptomyces seoulensis (strain=HEK131)	NZ_AP025667.1	real_real		6460760	6542191	0.9875529467115833	end	5797	2792	3005	0.4816284284974987	614	313	301	0.509771986970684	0.028143558473185337	0.07592049923251662	0.15184099846503324	72	44	28	0.6111111111111112	11	7	4	0.6363636363636364	0.025252525252525193	0.565912126042088	1.0	5869	2836	625	320	0.06933460783366367	0.02878309763162379	gtf_oriented/GCF_022846655.1_oriented.gtf	0.07126056916237654	False	0.06933460783366367	0.07126056916237654	False	0.026698041862855265
GCF_022846675.1	Streptomyces hygroscopicus (strain=HOK021)	NZ_AP025668.1	pseudo_dnaA_real_dnaN	dnaA pseudogene/partial used in pairing	2024	8461249	0.00023920818309448166	start	0	0	0	0.0	0	0	0	0.0	0.0			7167	3630	3537	0.5064880703223106	601	357	244	0.5940099833610649	0.08752191303875434	4.217759532525138e-06	8.435519065050276e-06	7167	3630	601	357	4.217759532525138e-06	0.08752191303875434	gtf_oriented/GCF_022846675.1_oriented.gtf	4.367030034499279e-06	True	4.217759532525138e-06	4.367030034499279e-06	True	0.04376095651937717
GCF_022869105.1	Streptomyces sp. BJ20 (strain=BJ20)	NZ_CP094918.1	real_real		7400276	7436907	0.9950744308083992	end	6433	3115	3318	0.4842219804134929	638	324	314	0.5078369905956113	0.023615010182118368	0.1120479440214408	0.2240958880428816	30	19	11	0.6333333333333333	8	5	3	0.625	-0.008333333333333304	0.6903778879790874	1.0	6463	3134	646	329	0.10294195436640438	0.024373799129984497	gtf_oriented/GCF_022869105.1_oriented.gtf	0.10571508456566263	False	0.10294195436640438	0.10571508456566263	False	0.007640838424392532
GCF_023168385.1	Streptomyces sp. PLM4 (strain=PLM4)	NZ_AP025692.1	real_real		3544756	6998953	0.5064694676475181	central	3014	1726	1288	0.5726609157266092	270	186	84	0.6888888888888889	0.11622797316227973	2.700270722747192e-05	5.400541445494384e-05	2894	1688	1206	0.5832757429163787	347	262	85	0.7550432276657061	0.17176748474932735	8.969247456955787e-13	1.7938494913911573e-12	5908	3414	617	448	5.9662059525073e-16	0.1482334751439962	gtf_oriented/GCF_023168385.1_oriented.gtf	9.51265790653255e-16	True	5.9662059525073e-16	9.51265790653255e-16	True	0.14399772895580354
GCF_023273835.1	Streptomyces sp. LRE541 (strain=LRE541)	NZ_CP096907.1	real_real		4946270	9966109	0.49630904097075396	central	4153	2389	1764	0.5752468095352757	288	183	105	0.6354166666666666	0.06016985713139089	0.018290685127089687	0.036581370254179374	4102	2274	1828	0.5543637250121892	354	274	80	0.7740112994350282	0.219647574422839	2.2745555545359763e-19	4.549111109071953e-19	8255	4663	642	457	1.0879350806390152e-15	0.1469682303371317	gtf_oriented/GCF_023273835.1_oriented.gtf	1.6063642387838981e-15	True	1.0879350806390152e-15	1.6063642387838981e-15	True	0.13990871577711494
GCF_023277745.1	Streptomyces halobius (strain=3_2)	NZ_CP086322.1	real_real		4969608	9239126	0.5378872417152878	central	4140	2364	1776	0.5710144927536231	274	173	101	0.6313868613138686	0.060372368560245415	0.020862105306026443	0.041724210612052885	3621	2029	1592	0.5603424468378901	334	262	72	0.7844311377245509	0.22408869088666072	2.620486511052637e-19	5.240973022105274e-19	7761	4393	608	435	1.987304825808855e-15	0.14942522158701743	gtf_oriented/GCF_023277745.1_oriented.gtf	2.777810523186155e-15	True	1.987304825808855e-15	2.777810523186155e-15	True	0.14223052972345307
GCF_023277965.1	Streptomyces sp. HNA39 (strain=HNA39)	NZ_CP077652.1	real_real		3650365	7351753	0.4965298752556023	central	2988	1702	1286	0.5696117804551539	329	227	102	0.6899696048632219	0.12035782440806797	1.4317111821785985e-06	2.863422364357197e-06	3150	1785	1365	0.5666666666666667	303	226	77	0.7458745874587459	0.17920792079207926	8.50616080908002e-12	1.701232161816004e-11	6138	3487	632	453	3.203144955470344e-16	0.14867179347579518	gtf_oriented/GCF_023277965.1_oriented.gtf	5.731622521532587e-16	True	3.203144955470344e-16	5.731622521532587e-16	True	0.1497828726000736
GCF_023498005.1	Streptomyces durmitorensis (strain=MS405)	NZ_CP097289.1	real_real		4890991	9714775	0.5034590096013546	central	4185	2259	1926	0.5397849462365591	308	227	81	0.737012987012987	0.19722804077642786	1.2366175834937062e-13	2.4732351669874123e-13	4196	2434	1762	0.5800762631077216	324	229	95	0.7067901234567902	0.1267138603490685	6.599687634330379e-07	1.3199375268660758e-06	8381	4693	632	456	2.621522296499927e-18	0.16156194164316817	gtf_oriented/GCF_023498005.1_oriented.gtf	1.572944300409969e-17	True	2.621522296499927e-18	1.572944300409969e-17	True	0.16197095056274818
GCF_023515955.1	Streptomyces sp. RerS4 (strain=RerS4)	NZ_CP097322.1	real_real		3632524	7298349	0.49771859361617266	central	3040	1742	1298	0.5730263157894737	326	232	94	0.7116564417177914	0.1386301259283177	3.464171829205766e-08	6.928343658411532e-08	3205	1778	1427	0.5547581903276131	299	223	76	0.745819397993311	0.1910612076656979	6.465588184296414e-13	1.2931176368592829e-12	6245	3520	625	455	3.255775556700132e-19	0.1643490792634107	gtf_oriented/GCF_023515955.1_oriented.gtf	4.404049086375017e-18	True	3.255775556700132e-19	4.404049086375017e-18	True	0.1648456667970078
GCF_023614235.1	Streptomyces sp. MRC013 (strain=MRC013)	NZ_CP094264.1	real_real		2699776	5331689	0.5063641183872503	central	2146	1227	919	0.5717614165890028	287	207	80	0.7212543554006968	0.149492938811694	1.5089425221109673e-08	3.0178850442219345e-08	2049	1139	910	0.5558809175207419	264	194	70	0.7348484848484849	0.178967567327743	1.151446718662805e-10	2.30289343732561e-10	4195	2366	551	401	1.505028996514536e-17	0.1637629275193656	gtf_oriented/GCF_023614235.1_oriented.gtf	5.2592402155980175e-17	True	1.505028996514536e-17	5.2592402155980175e-17	True	0.1642302530697185
GCF_023702105.1	Streptomyces lydicamycinicus (strain=MMS22-DDSA8)	NZ_CP098437.1	real_real		4176505	8223489	0.5078750637351129	central	3194	1790	1404	0.5604257983719474	234	145	89	0.6196581196581197	0.059232321286172285	0.03326305981420355	0.0665261196284071	3012	1687	1325	0.5600929614873837	288	223	65	0.7743055555555556	0.21421259406817184	1.5568477552597747e-15	3.1136955105195494e-15	6206	3477	522	368	9.806492608901097e-13	0.14471658251870945	gtf_oriented/GCF_023702105.1_oriented.gtf	1.0499206554891556e-12	True	9.806492608901097e-13	1.0499206554891556e-12	True	0.13672245767717206
GCF_023702655.1	Streptomyces sp. Caat 7-52 (strain=Caat 7-52)	NZ_CP098485.1	real_real		4290436	8714294	0.4923446466231229	central	3570	1931	1639	0.5408963585434173	312	223	89	0.7147435897435898	0.17384723120017243	3.784528347701602e-11	7.569056695403205e-11	3585	2109	1476	0.5882845188284519	328	229	99	0.698170731707317	0.10988621287886513	1.0774272158991699e-05	2.1548544317983398e-05	7155	4040	640	452	8.853081523746078e-15	0.14160988819007692	gtf_oriented/GCF_023702655.1_oriented.gtf	1.0781390664929882e-14	True	8.853081523746078e-15	1.0781390664929882e-14	True	0.14186672203951878
GCF_023716005.1	Streptomyces filamentosus (strain=L30)	NZ_CP098609.1	real_real		4050622	7749151	0.5227181661578152	central	3431	1934	1497	0.5636840571262023	323	228	95	0.7058823529411765	0.14219829581497423	2.5373787998712204e-08	5.074757599742441e-08	3185	1758	1427	0.5519623233908948	307	221	86	0.7198697068403909	0.16790738344949607	1.642394007706099e-10	3.284788015412198e-10	6616	3692	630	449	4.0111870066391806e-17	0.15465730024375735	gtf_oriented/GCF_023716005.1_oriented.gtf	1.0898646337693496e-16	True	4.0111870066391806e-17	1.0898646337693496e-16	True	0.15505283963223515
GCF_023923245.1	Streptomyces phaeoluteigriseus (strain=Qhu-M197)	NZ_CP099468.1	pseudo_dnaA_real_dnaN	dnaA pseudogene/partial used in pairing	1523	9026270	0.00016872971892044	start	0	0	0	0.0	0	0	0	0.0	0.0			7625	3835	3790	0.5029508196721312	636	311	325	0.4889937106918239	-0.013957108980307276	0.7813400709839662	0.4877492148461548	7625	3835	636	311	0.7813400709839662	-0.013957108980307276	gtf_oriented/GCF_023923245.1_oriented.gtf	0.7894986420062887	False	0.7813400709839662	0.7894986420062887	False	-0.006978554490153638
